construct,within_method_id,concentration,measure,response,method,nucleotide,experimenter,unique_experiment_id
"W311*,E179A-GFP+SUR",24,1e-4,current,0.954,patch_clamp,ATP,Natascia,24
"W311*,E179A-GFP+SUR",24,0.001,current,0.2,patch_clamp,ATP,Natascia,24
"W311*,E179A-GFP+SUR",24,0.01,current,0.0097,patch_clamp,ATP,Natascia,24
"W311*,E179A-GFP+SUR",39,1e-5,current,0.996,patch_clamp,ATP,Natascia,39
"W311*,E179A-GFP+SUR",39,1e-4,current,0.961,patch_clamp,ATP,Natascia,39
"W311*,E179A-GFP+SUR",39,3e-4,current,0.739,patch_clamp,ATP,Natascia,39
"W311*,E179A-GFP+SUR",39,0.001,current,0.344,patch_clamp,ATP,Natascia,39
"W311*,E179A-GFP+SUR",39,0.01,current,0.012,patch_clamp,ATP,Natascia,39
"W311*,E179A-GFP+SUR",54,1e-5,current,0.988,patch_clamp,ATP,Natascia,54
"W311*,E179A-GFP+SUR",54,1e-4,current,0.841,patch_clamp,ATP,Natascia,54
"W311*,E179A-GFP+SUR",54,3e-4,current,0.4,patch_clamp,ATP,Natascia,54
"W311*,E179A-GFP+SUR",54,0.001,current,0.071,patch_clamp,ATP,Natascia,54
"W311*,E179A-GFP+SUR",54,0.01,current,0.0032,patch_clamp,ATP,Natascia,54
"W311*,E179A-GFP+SUR",64,1e-5,current,0.992,patch_clamp,ATP,Natascia,64
"W311*,E179A-GFP+SUR",64,1e-4,current,0.862,patch_clamp,ATP,Natascia,64
"W311*,E179A-GFP+SUR",64,3e-4,current,0.49,patch_clamp,ATP,Natascia,64
"W311*,E179A-GFP+SUR",64,0.001,current,0.137,patch_clamp,ATP,Natascia,64
"W311*,E179A-GFP+SUR",64,0.01,current,0.013,patch_clamp,ATP,Natascia,64
E179K-GFP,3,1e-5,current,0.995,patch_clamp,ATP,Natascia,3
E179K-GFP,3,1e-4,current,0.664,patch_clamp,ATP,Natascia,3
E179K-GFP,3,3e-4,current,0.23,patch_clamp,ATP,Natascia,3
E179K-GFP,3,0.001,current,0.06,patch_clamp,ATP,Natascia,3
E179K-GFP,3,0.01,current,0.0043,patch_clamp,ATP,Natascia,3
E179K-GFP,18,1e-5,current,0.978,patch_clamp,ATP,Natascia,18
E179K-GFP,18,1e-4,current,0.745,patch_clamp,ATP,Natascia,18
E179K-GFP,18,3e-4,current,0.433,patch_clamp,ATP,Natascia,18
E179K-GFP,18,0.001,current,0.19,patch_clamp,ATP,Natascia,18
E179K-GFP,18,0.01,current,0.0068,patch_clamp,ATP,Natascia,18
E179K-GFP,33,1e-5,current,0.991,patch_clamp,ATP,Natascia,33
E179K-GFP,33,1e-4,current,0.678,patch_clamp,ATP,Natascia,33
E179K-GFP,33,3e-4,current,0.406,patch_clamp,ATP,Natascia,33
E179K-GFP,33,0.001,current,0.151,patch_clamp,ATP,Natascia,33
E179K-GFP,33,0.01,current,0.0031,patch_clamp,ATP,Natascia,33
E179K-GFP,48,1e-5,current,0.971,patch_clamp,ATP,Natascia,48
E179K-GFP,48,1e-4,current,0.902,patch_clamp,ATP,Natascia,48
E179K-GFP,48,3e-4,current,0.787,patch_clamp,ATP,Natascia,48
E179K-GFP,48,0.001,current,0.486,patch_clamp,ATP,Natascia,48
E179K-GFP,48,0.01,current,0.021,patch_clamp,ATP,Natascia,48
E179K-GFP+SUR,4,1e-5,current,0.966,patch_clamp,ATP,Natascia,4
E179K-GFP+SUR,4,1e-4,current,0.404,patch_clamp,ATP,Natascia,4
E179K-GFP+SUR,4,3e-4,current,0.157,patch_clamp,ATP,Natascia,4
E179K-GFP+SUR,4,0.001,current,0.021,patch_clamp,ATP,Natascia,4
E179K-GFP+SUR,4,0.01,current,0.004,patch_clamp,ATP,Natascia,4
E179K-GFP+SUR,19,1e-5,current,0.98,patch_clamp,ATP,Natascia,19
E179K-GFP+SUR,19,1e-4,current,0.464,patch_clamp,ATP,Natascia,19
E179K-GFP+SUR,19,3e-4,current,0.142,patch_clamp,ATP,Natascia,19
E179K-GFP+SUR,19,0.001,current,0.03,patch_clamp,ATP,Natascia,19
E179K-GFP+SUR,19,0.01,current,0.0034,patch_clamp,ATP,Natascia,19
E179K-GFP+SUR,34,1e-5,current,0.968,patch_clamp,ATP,Natascia,34
E179K-GFP+SUR,34,1e-4,current,0.472,patch_clamp,ATP,Natascia,34
E179K-GFP+SUR,34,3e-4,current,0.19,patch_clamp,ATP,Natascia,34
E179K-GFP+SUR,34,0.001,current,0.033,patch_clamp,ATP,Natascia,34
E179K-GFP+SUR,34,0.01,current,0.0022,patch_clamp,ATP,Natascia,34
E179K-GFP+SUR,49,1e-5,current,0.963,patch_clamp,ATP,Natascia,49
E179K-GFP+SUR,49,1e-4,current,0.291,patch_clamp,ATP,Natascia,49
E179K-GFP+SUR,49,3e-4,current,0.043,patch_clamp,ATP,Natascia,49
E179K-GFP+SUR,49,0.001,current,0.007,patch_clamp,ATP,Natascia,49
E179K-GFP+SUR,49,0.01,current,0.0019,patch_clamp,ATP,Natascia,49
"W311*,E179K-GFP+SUR",10,1e-5,current,0.993,patch_clamp,ATP,Natascia,10
"W311*,E179K-GFP+SUR",10,1e-4,current,0.915,patch_clamp,ATP,Natascia,10
"W311*,E179K-GFP+SUR",10,3e-4,current,0.695,patch_clamp,ATP,Natascia,10
"W311*,E179K-GFP+SUR",10,0.001,current,0.232,patch_clamp,ATP,Natascia,10
"W311*,E179K-GFP+SUR",10,0.01,current,0.015,patch_clamp,ATP,Natascia,10
"W311*,E179K-GFP+SUR",25,1e-4,current,0.951,patch_clamp,ATP,Natascia,25
"W311*,E179K-GFP+SUR",25,3e-4,current,0.683,patch_clamp,ATP,Natascia,25
"W311*,E179K-GFP+SUR",25,0.001,current,0.381,patch_clamp,ATP,Natascia,25
"W311*,E179K-GFP+SUR",25,0.01,current,0.032,patch_clamp,ATP,Natascia,25
"W311*,E179K-GFP+SUR",40,1e-5,current,1,patch_clamp,ATP,Natascia,40
"W311*,E179K-GFP+SUR",40,1e-4,current,0.96,patch_clamp,ATP,Natascia,40
"W311*,E179K-GFP+SUR",40,3e-4,current,0.717,patch_clamp,ATP,Natascia,40
"W311*,E179K-GFP+SUR",40,0.001,current,0.258,patch_clamp,ATP,Natascia,40
"W311*,E179K-GFP+SUR",40,0.01,current,0.017,patch_clamp,ATP,Natascia,40
"W311*,E179K-GFP+SUR",55,1e-5,current,0.991,patch_clamp,ATP,Natascia,55
"W311*,E179K-GFP+SUR",55,1e-4,current,0.658,patch_clamp,ATP,Natascia,55
"W311*,E179K-GFP+SUR",55,3e-4,current,0.248,patch_clamp,ATP,Natascia,55
"W311*,E179K-GFP+SUR",55,0.001,current,0.067,patch_clamp,ATP,Natascia,55
"W311*,E179K-GFP+SUR",55,0.01,current,0.0038,patch_clamp,ATP,Natascia,55
"W311*,E179K-GFP+SUR",65,1e-5,current,1,patch_clamp,ATP,Natascia,65
"W311*,E179K-GFP+SUR",65,1e-4,current,0.826,patch_clamp,ATP,Natascia,65
"W311*,E179K-GFP+SUR",65,3e-4,current,0.457,patch_clamp,ATP,Natascia,65
"W311*,E179K-GFP+SUR",65,0.001,current,0.156,patch_clamp,ATP,Natascia,65
"W311*,E179K-GFP+SUR",65,0.01,current,0.037,patch_clamp,ATP,Natascia,65
"W311*,E179K-GFP+SUR",72,1e-5,current,0.977,patch_clamp,ATP,Natascia,72
"W311*,E179K-GFP+SUR",72,1e-4,current,0.692,patch_clamp,ATP,Natascia,72
"W311*,E179K-GFP+SUR",72,3e-4,current,0.31,patch_clamp,ATP,Natascia,72
"W311*,E179K-GFP+SUR",72,0.001,current,0.061,patch_clamp,ATP,Natascia,72
"W311*,E179K-GFP+SUR",72,0.01,current,0.02,patch_clamp,ATP,Natascia,72
"W311*,E179K-GFP+SUR",77,1e-5,current,0.987,patch_clamp,ATP,Natascia,77
"W311*,E179K-GFP+SUR",77,1e-4,current,0.81,patch_clamp,ATP,Natascia,77
"W311*,E179K-GFP+SUR",77,3e-4,current,0.45,patch_clamp,ATP,Natascia,77
"W311*,E179K-GFP+SUR",77,0.001,current,0.137,patch_clamp,ATP,Natascia,77
"W311*,E179K-GFP+SUR",77,0.01,current,0.016,patch_clamp,ATP,Natascia,77
"W311*,E179K-GFP+SUR",81,1e-5,current,0.993,patch_clamp,ATP,Natascia,81
"W311*,E179K-GFP+SUR",81,1e-4,current,0.846,patch_clamp,ATP,Natascia,81
"W311*,E179K-GFP+SUR",81,3e-4,current,0.458,patch_clamp,ATP,Natascia,81
"W311*,E179K-GFP+SUR",81,0.001,current,0.143,patch_clamp,ATP,Natascia,81
"W311*,E179K-GFP+SUR",81,0.01,current,0.022,patch_clamp,ATP,Natascia,81
W311*-GFP+SUR,15,0,fluorescence,1,unroofed,TNP-ATP,Sam,263
W311*-GFP+SUR,15,1e-6,fluorescence,0.889626283435915,unroofed,TNP-ATP,Sam,263
W311*-GFP+SUR,15,0,fluorescence,0.9846524409997937,unroofed,TNP-ATP,Sam,263
W311*-GFP+SUR,15,3e-6,fluorescence,0.8149986958716372,unroofed,TNP-ATP,Sam,263
W311*-GFP+SUR,15,0,fluorescence,0.9659329651501273,unroofed,TNP-ATP,Sam,263
W311*-GFP+SUR,15,1e-5,fluorescence,0.7251993409237083,unroofed,TNP-ATP,Sam,263
W311*-GFP+SUR,15,0,fluorescence,1.0375590679124245,unroofed,TNP-ATP,Sam,263
W311*-GFP+SUR,15,3e-5,fluorescence,0.48870402316650363,unroofed,TNP-ATP,Sam,263
W311*-GFP+SUR,15,0,fluorescence,1.0268901388763205,unroofed,TNP-ATP,Sam,263
W311*-GFP+SUR,15,1e-4,fluorescence,0.20816813084733776,unroofed,TNP-ATP,Sam,263
W311*-GFP+SUR,15,0,fluorescence,0.9706867414125845,unroofed,TNP-ATP,Sam,263
W311*-GFP+SUR,15,3e-4,fluorescence,0.0965566684183754,unroofed,TNP-ATP,Sam,263
W311*-GFP+SUR,16,0,fluorescence,1,unroofed,TNP-ATP,Sam,264
W311*-GFP+SUR,16,1e-6,fluorescence,0.9081139115963646,unroofed,TNP-ATP,Sam,264
W311*-GFP+SUR,16,0,fluorescence,1.0016717792753664,unroofed,TNP-ATP,Sam,264
W311*-GFP+SUR,16,3e-6,fluorescence,0.8355458611525639,unroofed,TNP-ATP,Sam,264
W311*-GFP+SUR,16,0,fluorescence,1.00409697986363,unroofed,TNP-ATP,Sam,264
W311*-GFP+SUR,16,1e-5,fluorescence,0.66141416799174,unroofed,TNP-ATP,Sam,264
W311*-GFP+SUR,16,0,fluorescence,0.9937255780164949,unroofed,TNP-ATP,Sam,264
W311*-GFP+SUR,16,3e-5,fluorescence,0.4163450483782367,unroofed,TNP-ATP,Sam,264
W311*-GFP+SUR,16,0,fluorescence,0.9989641220456081,unroofed,TNP-ATP,Sam,264
W311*-GFP+SUR,16,1e-4,fluorescence,0.295890553175839,unroofed,TNP-ATP,Sam,264
W311*-GFP+SUR,16,0,fluorescence,1.0027842148688546,unroofed,TNP-ATP,Sam,264
W311*-GFP+SUR,16,3e-4,fluorescence,0.17261805829944543,unroofed,TNP-ATP,Sam,264
W311*-GFP+SUR,17,0,fluorescence,1,unroofed,TNP-ATP,Sam,265
W311*-GFP+SUR,17,1e-6,fluorescence,0.9174921839755523,unroofed,TNP-ATP,Sam,265
W311*-GFP+SUR,17,0,fluorescence,0.9930797262804166,unroofed,TNP-ATP,Sam,265
W311*-GFP+SUR,17,3e-6,fluorescence,0.8743802677374146,unroofed,TNP-ATP,Sam,265
W311*-GFP+SUR,17,0,fluorescence,1.002120668467054,unroofed,TNP-ATP,Sam,265
W311*-GFP+SUR,17,1e-5,fluorescence,0.7270310107466916,unroofed,TNP-ATP,Sam,265
W311*-GFP+SUR,17,0,fluorescence,1.002836337067223,unroofed,TNP-ATP,Sam,265
W311*-GFP+SUR,17,3e-5,fluorescence,0.49913419226088374,unroofed,TNP-ATP,Sam,265
W311*-GFP+SUR,17,0,fluorescence,1.0003837761016356,unroofed,TNP-ATP,Sam,265
W311*-GFP+SUR,17,1e-4,fluorescence,0.33513899993859964,unroofed,TNP-ATP,Sam,265
W311*-GFP+SUR,17,0,fluorescence,0.9984598303282308,unroofed,TNP-ATP,Sam,265
W311*-GFP+SUR,17,3e-4,fluorescence,0.183696687055676,unroofed,TNP-ATP,Sam,265
W311*-GFP+SUR,18,0,fluorescence,1,unroofed,TNP-ATP,Sam,266
W311*-GFP+SUR,18,1e-6,fluorescence,0.8972869216795363,unroofed,TNP-ATP,Sam,266
W311*-GFP+SUR,18,0,fluorescence,1.0041594586008997,unroofed,TNP-ATP,Sam,266
W311*-GFP+SUR,18,3e-6,fluorescence,0.8459126326429982,unroofed,TNP-ATP,Sam,266
W311*-GFP+SUR,18,0,fluorescence,1.0016825916816146,unroofed,TNP-ATP,Sam,266
W311*-GFP+SUR,18,1e-5,fluorescence,0.6808289234230923,unroofed,TNP-ATP,Sam,266
W311*-GFP+SUR,18,0,fluorescence,1.0006903336204651,unroofed,TNP-ATP,Sam,266
W311*-GFP+SUR,18,3e-5,fluorescence,0.4409826489057451,unroofed,TNP-ATP,Sam,266
W311*-GFP+SUR,18,0,fluorescence,1.0039440745875183,unroofed,TNP-ATP,Sam,266
W311*-GFP+SUR,18,1e-4,fluorescence,0.27712339582203394,unroofed,TNP-ATP,Sam,266
W311*-GFP+SUR,18,0,fluorescence,0.9939618440789079,unroofed,TNP-ATP,Sam,266
W311*-GFP+SUR,18,3e-4,fluorescence,0.1516582383939925,unroofed,TNP-ATP,Sam,266
W311*-GFP+SUR,19,0,fluorescence,1,unroofed,TNP-ATP,Sam,267
W311*-GFP+SUR,19,1e-6,fluorescence,0.9376679460565056,unroofed,TNP-ATP,Sam,267
W311*-GFP+SUR,19,0,fluorescence,0.9896587138697557,unroofed,TNP-ATP,Sam,267
W311*-GFP+SUR,19,3e-6,fluorescence,0.9102811198762603,unroofed,TNP-ATP,Sam,267
W311*-GFP+SUR,19,0,fluorescence,0.997130925573855,unroofed,TNP-ATP,Sam,267
W311*-GFP+SUR,19,1e-5,fluorescence,0.8133745462268859,unroofed,TNP-ATP,Sam,267
W311*-GFP+SUR,19,0,fluorescence,1.013262271742096,unroofed,TNP-ATP,Sam,267
W311*-GFP+SUR,19,3e-5,fluorescence,0.557082483650433,unroofed,TNP-ATP,Sam,267
W311*-GFP+SUR,19,0,fluorescence,0.9965931602127008,unroofed,TNP-ATP,Sam,267
W311*-GFP+SUR,19,1e-4,fluorescence,0.3878448890252699,unroofed,TNP-ATP,Sam,267
W311*-GFP+SUR,19,0,fluorescence,0.9978667426764101,unroofed,TNP-ATP,Sam,267
W311*-GFP+SUR,19,3e-4,fluorescence,0.245616310284267,unroofed,TNP-ATP,Sam,267
W311*-GFP+SUR,20,0,fluorescence,1,unroofed,TNP-ATP,Sam,268
W311*-GFP+SUR,20,1e-6,fluorescence,0.9159667752584775,unroofed,TNP-ATP,Sam,268
W311*-GFP+SUR,20,0,fluorescence,1.017607228652866,unroofed,TNP-ATP,Sam,268
W311*-GFP+SUR,20,3e-6,fluorescence,0.8760457175379108,unroofed,TNP-ATP,Sam,268
W311*-GFP+SUR,20,0,fluorescence,1.0137981340908064,unroofed,TNP-ATP,Sam,268
W311*-GFP+SUR,20,1e-5,fluorescence,0.7019762660673965,unroofed,TNP-ATP,Sam,268
W311*-GFP+SUR,20,0,fluorescence,0.9955050973838717,unroofed,TNP-ATP,Sam,268
W311*-GFP+SUR,20,3e-5,fluorescence,0.44160170230554363,unroofed,TNP-ATP,Sam,268
W311*-GFP+SUR,20,0,fluorescence,1.005261943853753,unroofed,TNP-ATP,Sam,268
W311*-GFP+SUR,20,1e-4,fluorescence,0.28534950022706207,unroofed,TNP-ATP,Sam,268
W311*-GFP+SUR,20,0,fluorescence,0.9863720375522355,unroofed,TNP-ATP,Sam,268
W311*-GFP+SUR,20,3e-4,fluorescence,0.1779673941978136,unroofed,TNP-ATP,Sam,268
W311*-GFP+SUR,21,0,fluorescence,1,unroofed,TNP-ATP,Sam,269
W311*-GFP+SUR,21,1e-6,fluorescence,0.972064884919574,unroofed,TNP-ATP,Sam,269
W311*-GFP+SUR,21,0,fluorescence,0.9953436965361621,unroofed,TNP-ATP,Sam,269
W311*-GFP+SUR,21,3e-6,fluorescence,0.9249406867038678,unroofed,TNP-ATP,Sam,269
W311*-GFP+SUR,21,0,fluorescence,0.9950728717106223,unroofed,TNP-ATP,Sam,269
W311*-GFP+SUR,21,1e-5,fluorescence,0.8138196983074893,unroofed,TNP-ATP,Sam,269
W311*-GFP+SUR,21,0,fluorescence,1.0111490023175458,unroofed,TNP-ATP,Sam,269
W311*-GFP+SUR,21,3e-5,fluorescence,0.5447081229100021,unroofed,TNP-ATP,Sam,269
W311*-GFP+SUR,21,0,fluorescence,0.997805407240781,unroofed,TNP-ATP,Sam,269
W311*-GFP+SUR,21,1e-4,fluorescence,0.40528019439933205,unroofed,TNP-ATP,Sam,269
W311*-GFP+SUR,21,0,fluorescence,0.9978432785797728,unroofed,TNP-ATP,Sam,269
W311*-GFP+SUR,21,3e-4,fluorescence,0.2651786263947985,unroofed,TNP-ATP,Sam,269
W311*-GFP+SUR,22,0,fluorescence,1,unroofed,TNP-ATP,Sam,270
W311*-GFP+SUR,22,1e-6,fluorescence,0.9338172226821978,unroofed,TNP-ATP,Sam,270
W311*-GFP+SUR,22,0,fluorescence,0.9902286157987668,unroofed,TNP-ATP,Sam,270
W311*-GFP+SUR,22,3e-6,fluorescence,0.8691581828419863,unroofed,TNP-ATP,Sam,270
W311*-GFP+SUR,22,0,fluorescence,1.0039364063608274,unroofed,TNP-ATP,Sam,270
W311*-GFP+SUR,22,1e-5,fluorescence,0.7345244828745532,unroofed,TNP-ATP,Sam,270
W311*-GFP+SUR,22,0,fluorescence,1.0061588892835485,unroofed,TNP-ATP,Sam,270
W311*-GFP+SUR,22,3e-5,fluorescence,0.4649832896629048,unroofed,TNP-ATP,Sam,270
W311*-GFP+SUR,22,0,fluorescence,0.9997043083456141,unroofed,TNP-ATP,Sam,270
W311*-GFP+SUR,22,1e-4,fluorescence,0.3106754624009409,unroofed,TNP-ATP,Sam,270
W311*-GFP+SUR,22,0,fluorescence,0.9965481372506589,unroofed,TNP-ATP,Sam,270
W311*-GFP+SUR,22,3e-4,fluorescence,0.16182326956589055,unroofed,TNP-ATP,Sam,270
W311*-GFP+SUR,23,0,fluorescence,1,unroofed,TNP-ATP,Sam,271
W311*-GFP+SUR,23,1e-6,fluorescence,0.9909550446513167,unroofed,TNP-ATP,Sam,271
W311*-GFP+SUR,23,0,fluorescence,0.9866791625785545,unroofed,TNP-ATP,Sam,271
W311*-GFP+SUR,23,3e-6,fluorescence,0.8861242884856272,unroofed,TNP-ATP,Sam,271
W311*-GFP+SUR,23,0,fluorescence,0.9994873078198642,unroofed,TNP-ATP,Sam,271
W311*-GFP+SUR,23,1e-5,fluorescence,0.795184042226827,unroofed,TNP-ATP,Sam,271
W311*-GFP+SUR,23,0,fluorescence,1.0190544440013327,unroofed,TNP-ATP,Sam,271
W311*-GFP+SUR,23,3e-5,fluorescence,0.532139536083655,unroofed,TNP-ATP,Sam,271
W311*-GFP+SUR,23,0,fluorescence,0.9925922340375015,unroofed,TNP-ATP,Sam,271
W311*-GFP+SUR,23,1e-4,fluorescence,0.26522542672483984,unroofed,TNP-ATP,Sam,271
W311*-GFP+SUR,23,0,fluorescence,0.9968287587489916,unroofed,TNP-ATP,Sam,271
W311*-GFP+SUR,23,3e-4,fluorescence,0.13319963125885148,unroofed,TNP-ATP,Sam,271
W311*-GFP+SUR,24,0,fluorescence,1,unroofed,TNP-ATP,Sam,272
W311*-GFP+SUR,24,1e-6,fluorescence,0.9403428102873108,unroofed,TNP-ATP,Sam,272
W311*-GFP+SUR,24,0,fluorescence,0.9945032171032494,unroofed,TNP-ATP,Sam,272
W311*-GFP+SUR,24,3e-6,fluorescence,0.8902275623500664,unroofed,TNP-ATP,Sam,272
W311*-GFP+SUR,24,0,fluorescence,0.998948335884496,unroofed,TNP-ATP,Sam,272
W311*-GFP+SUR,24,1e-5,fluorescence,0.7650006798856034,unroofed,TNP-ATP,Sam,272
W311*-GFP+SUR,24,0,fluorescence,1.0069744894174641,unroofed,TNP-ATP,Sam,272
W311*-GFP+SUR,24,3e-5,fluorescence,0.56857304494379,unroofed,TNP-ATP,Sam,272
W311*-GFP+SUR,24,0,fluorescence,0.9978568393531801,unroofed,TNP-ATP,Sam,272
W311*-GFP+SUR,24,1e-4,fluorescence,0.3096398388167012,unroofed,TNP-ATP,Sam,272
W311*-GFP+SUR,24,0,fluorescence,1.0090873330385959,unroofed,TNP-ATP,Sam,272
W311*-GFP+SUR,24,3e-4,fluorescence,0.12554876197305676,unroofed,TNP-ATP,Sam,272
W311*-GFP+SUR,24,0,fluorescence,0.9899635114062459,unroofed,TNP-ATP,Sam,272
W311*-GFP+SUR,24,0.001,fluorescence,0.044878036174426206,unroofed,TNP-ATP,Sam,272
W311*-GFP+SUR,25,0,fluorescence,1,unroofed,TNP-ATP,Sam,273
W311*-GFP+SUR,25,1e-6,fluorescence,0.9244031781898651,unroofed,TNP-ATP,Sam,273
W311*-GFP+SUR,25,0,fluorescence,0.9694767593245528,unroofed,TNP-ATP,Sam,273
W311*-GFP+SUR,25,3e-6,fluorescence,0.8742616763351877,unroofed,TNP-ATP,Sam,273
W311*-GFP+SUR,25,0,fluorescence,0.9797221797423888,unroofed,TNP-ATP,Sam,273
W311*-GFP+SUR,25,1e-5,fluorescence,0.788344479813915,unroofed,TNP-ATP,Sam,273
W311*-GFP+SUR,25,0,fluorescence,1.0359657197224108,unroofed,TNP-ATP,Sam,273
W311*-GFP+SUR,25,3e-5,fluorescence,0.6136832675813855,unroofed,TNP-ATP,Sam,273
W311*-GFP+SUR,25,0,fluorescence,1.0711278746079154,unroofed,TNP-ATP,Sam,273
W311*-GFP+SUR,25,1e-4,fluorescence,0.36949158661588377,unroofed,TNP-ATP,Sam,273
W311*-GFP+SUR,25,0,fluorescence,0.8906238596871816,unroofed,TNP-ATP,Sam,273
W311*-GFP+SUR,25,3e-4,fluorescence,0.21663084616422368,unroofed,TNP-ATP,Sam,273
W311*-GFP+SUR,25,0,fluorescence,1.0333515130720556,unroofed,TNP-ATP,Sam,273
W311*-GFP+SUR,25,0.001,fluorescence,0.18379462304307637,unroofed,TNP-ATP,Sam,273
W311*-GFP+SUR,26,0,fluorescence,1,unroofed,TNP-ATP,Sam,274
W311*-GFP+SUR,26,1e-6,fluorescence,0.9044135684210897,unroofed,TNP-ATP,Sam,274
W311*-GFP+SUR,26,0,fluorescence,0.9601950372329251,unroofed,TNP-ATP,Sam,274
W311*-GFP+SUR,26,3e-6,fluorescence,0.8639482780438064,unroofed,TNP-ATP,Sam,274
W311*-GFP+SUR,26,0,fluorescence,1.0003031849110369,unroofed,TNP-ATP,Sam,274
W311*-GFP+SUR,26,1e-5,fluorescence,0.76048966565356,unroofed,TNP-ATP,Sam,274
W311*-GFP+SUR,26,0,fluorescence,1.0423725189624975,unroofed,TNP-ATP,Sam,274
W311*-GFP+SUR,26,3e-5,fluorescence,0.6076430797071718,unroofed,TNP-ATP,Sam,274
W311*-GFP+SUR,26,0,fluorescence,1.045007395234056,unroofed,TNP-ATP,Sam,274
W311*-GFP+SUR,26,1e-4,fluorescence,0.37124506100206023,unroofed,TNP-ATP,Sam,274
W311*-GFP+SUR,26,0,fluorescence,1.035390008925136,unroofed,TNP-ATP,Sam,274
W311*-GFP+SUR,26,3e-4,fluorescence,0.2077420682763873,unroofed,TNP-ATP,Sam,274
W311*-GFP+SUR,26,0,fluorescence,0.9014609368029985,unroofed,TNP-ATP,Sam,274
W311*-GFP+SUR,26,0.001,fluorescence,0.10069238057190777,unroofed,TNP-ATP,Sam,274
W311*-GFP+SUR,27,0,fluorescence,1,unroofed,TNP-ATP,Sam,275
W311*-GFP+SUR,27,3e-6,fluorescence,0.9651789110471009,unroofed,TNP-ATP,Sam,275
W311*-GFP+SUR,27,0,fluorescence,1.065059874866782,unroofed,TNP-ATP,Sam,275
W311*-GFP+SUR,27,1e-5,fluorescence,0.893927414957444,unroofed,TNP-ATP,Sam,275
W311*-GFP+SUR,27,0,fluorescence,0.9628588150062289,unroofed,TNP-ATP,Sam,275
W311*-GFP+SUR,27,3e-5,fluorescence,0.4944828519751636,unroofed,TNP-ATP,Sam,275
W311*-GFP+SUR,27,0,fluorescence,0.9783267830813479,unroofed,TNP-ATP,Sam,275
W311*-GFP+SUR,27,1e-4,fluorescence,0.25421640432173565,unroofed,TNP-ATP,Sam,275
W311*-GFP+SUR,27,0,fluorescence,0.9541266649951295,unroofed,TNP-ATP,Sam,275
W311*-GFP+SUR,27,3e-4,fluorescence,0.14332415933977916,unroofed,TNP-ATP,Sam,275
W311*-GFP+SUR,27,0,fluorescence,1.0679837331023923,unroofed,TNP-ATP,Sam,275
W311*-GFP+SUR,27,0.001,fluorescence,0.094073657626074,unroofed,TNP-ATP,Sam,275
W311*-GFP+SUR,28,0,fluorescence,1,unroofed,TNP-ATP,Sam,276
W311*-GFP+SUR,28,1e-6,fluorescence,0.9148224622025564,unroofed,TNP-ATP,Sam,276
W311*-GFP+SUR,28,0,fluorescence,1.0022039106804324,unroofed,TNP-ATP,Sam,276
W311*-GFP+SUR,28,3e-6,fluorescence,0.7766223028356976,unroofed,TNP-ATP,Sam,276
W311*-GFP+SUR,28,0,fluorescence,1.0088117934325243,unroofed,TNP-ATP,Sam,276
W311*-GFP+SUR,28,1e-5,fluorescence,0.6167936179765493,unroofed,TNP-ATP,Sam,276
W311*-GFP+SUR,28,0,fluorescence,0.9850909300472519,unroofed,TNP-ATP,Sam,276
W311*-GFP+SUR,28,3e-5,fluorescence,0.37100173886866916,unroofed,TNP-ATP,Sam,276
W311*-GFP+SUR,28,0,fluorescence,0.9912668372700683,unroofed,TNP-ATP,Sam,276
W311*-GFP+SUR,28,1e-4,fluorescence,0.19876010200416794,unroofed,TNP-ATP,Sam,276
W311*-GFP+SUR,28,0,fluorescence,1.0139264476955339,unroofed,TNP-ATP,Sam,276
W311*-GFP+SUR,28,3e-4,fluorescence,0.1467114452799796,unroofed,TNP-ATP,Sam,276
W311*-GFP+SUR,29,0,fluorescence,1,unroofed,TNP-ATP,Sam,277
W311*-GFP+SUR,29,3e-6,fluorescence,0.828805189298067,unroofed,TNP-ATP,Sam,277
W311*-GFP+SUR,29,0,fluorescence,1.0110742718986403,unroofed,TNP-ATP,Sam,277
W311*-GFP+SUR,29,1e-5,fluorescence,0.7142560319464242,unroofed,TNP-ATP,Sam,277
W311*-GFP+SUR,29,0,fluorescence,0.9703896545166719,unroofed,TNP-ATP,Sam,277
W311*-GFP+SUR,29,3e-5,fluorescence,0.5856549381050351,unroofed,TNP-ATP,Sam,277
W311*-GFP+SUR,29,0,fluorescence,1.0248818641748136,unroofed,TNP-ATP,Sam,277
W311*-GFP+SUR,29,1e-4,fluorescence,0.3457793781198335,unroofed,TNP-ATP,Sam,277
W311*-GFP+SUR,29,0,fluorescence,1.0048965318276077,unroofed,TNP-ATP,Sam,277
W311*-GFP+SUR,29,3e-4,fluorescence,0.21355008498542805,unroofed,TNP-ATP,Sam,277
W311*-GFP+SUR,29,0,fluorescence,0.9898216191563288,unroofed,TNP-ATP,Sam,277
W311*-GFP+SUR,29,0.001,fluorescence,0.24523502890526494,unroofed,TNP-ATP,Sam,277
W311*-GFP+SUR,30,0,fluorescence,1,unroofed,TNP-ATP,Sam,278
W311*-GFP+SUR,30,3e-6,fluorescence,0.7756859173053389,unroofed,TNP-ATP,Sam,278
W311*-GFP+SUR,30,1e-5,fluorescence,0.5859919507664997,unroofed,TNP-ATP,Sam,278
