n,construct,date,cumulative_exposure,concentration,dye,response,raw_intensity,corrected_intensity,measure,method,unique_experiment_id
5,"W311*,G334D-GFP+SUR",2018-05-09,1000,3e-6,507.9542876453923,0.9677534380665774,52.50194444444445,55.129418701459905,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,1000,3e-6,560.892883758269,0.5575243721896823,5.9297222222222254,6.273233262302076,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,2000,0,471.7451145510986,1.0153802811451755,16.171944444444446,18.704432979006526,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,2000,0,507.9542876453923,1.013862813822685,52.25083333333332,57.75610333220624,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,2000,0,560.892883758269,0.9757642905085593,9.869166666666676,10.979245587675065,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,3000,1e-5,471.7451145510986,0.9251651888196549,13.581388888888894,17.042570739378963,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,3000,1e-5,507.9542876453923,0.9445353491382105,46.113611111111105,53.80676801830975,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,3000,1e-5,560.892883758269,0.4610547023173577,4.45972222222221,5.187761896324783,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,4000,0,471.7451145510986,1.0761666435526351,14.45611111111112,19.824185314954608,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,4000,0,507.9542876453923,1.07989446125954,49.79027777777778,61.51768783906812,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,4000,0,560.892883758269,1.1157725203642315,10.375833333333317,12.554610411776098,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,5000,3e-5,471.7451145510986,1.058227000305775,12.895555555555545,19.4937171534105,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,5000,3e-5,507.9542876453923,0.8912653046477204,38.673611111111114,50.77216594773607,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,5000,3e-5,560.892883758269,-0.4859496139216408,-4.365277777777775,-5.467878058645531,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,6000,0,471.7451145510986,0.9503911284645221,10.3963888888889,17.507260576459245,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,6000,0,507.9542876453923,1.0471301510669577,42.594166666666666,59.65122340296129,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,6000,0,560.892883758269,0.8407309757155573,7.327222222222228,9.459858231475028,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,7000,1e-4,471.7451145510986,1.074695196955309,10.416111111111109,19.797079633691194,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,7000,1e-4,507.9542876453923,0.9294954901870436,35.28583333333333,52.950001564463534,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,7000,1e-4,560.892883758269,0.5412081690143994,4.594166666666668,6.089644250629524,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,8000,0,471.7451145510986,1.1164037329053875,9.428333333333335,20.565397208709363,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,8000,0,507.9542876453923,1.0811185098464542,38.10694444444444,61.587417466889164,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,8000,0,560.892883758269,1.0669925793227262,8.852777777777776,12.005741225173804,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,9000,3e-4,471.7451145510986,0.8137975742931088,5.858055555555556,14.991055538006064,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,9000,3e-4,507.9542876453923,0.772290131557126,25.125000000000007,43.9945799693344,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,9000,3e-4,560.892883758269,0.9167269439140844,7.457222222222231,10.314960643646621,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,10000,0,471.7451145510986,0.8455719287523686,5.032500000000009,15.576374451983918,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,10000,0,507.9542876453923,0.8304947455207597,24.764166666666675,47.31028664351442,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,10000,0,560.892883758269,1.0021192859541557,8.014166666666664,11.275790532262501,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,11000,0.001,471.7451145510986,0.7329400984496697,3.4483333333333537,13.501570991330087,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,11000,0.001,507.9542876453923,0.47181283154971154,12.788055555555548,26.877473244828696,fluorescence,unroofed,78
5,"W311*,G334D-GFP+SUR",2018-05-09,11000,0.001,560.892883758269,2.7180270584114194,21.42055555555553,30.583089459742062,fluorescence,unroofed,78
6,"W311*,G334D-GFP+SUR",2018-05-10,0,0,471.7451145510986,1,89.71621933621934,89.71621933621934,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,0,0,507.9542876453923,1,118.12389610389609,118.12389610389609,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,0,0,560.892883758269,1,25.019480519480528,25.019480519480528,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,1000,3e-6,471.7451145510986,1.0060723386836505,86.70354978354978,90.26100660544554,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,1000,3e-6,507.9542876453923,0.9805386229492423,112.83186147186146,115.82504242311364,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,1000,3e-6,560.892883758269,0.9265599894889774,22.7947186147186,23.182049607149555,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,2000,0,471.7451145510986,0.9970486129647909,82.47422799422799,89.45143204962244,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,2000,0,507.9542876453923,0.9971877774794408,111.74640692640695,117.79170542305651,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,2000,0,560.892883758269,1.0029945236697386,24.25584415584416,25.094401946100678,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,3000,1e-5,471.7451145510986,0.9941917092895158,78.86828282828282,89.19512145286902,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,3000,1e-5,507.9542876453923,0.9684887906446134,105.65633477633479,114.40166928389228,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,3000,1e-5,560.892883758269,0.8185456233630027,19.453073593073608,20.47958627803669,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,4000,0,471.7451145510986,1.0026948619322194,76.21561327561326,89.95799216041117,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,4000,0,507.9542876453923,0.9991283484143507,106.07558441558443,118.02093322255405,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,4000,0,560.892883758269,1.0250899010846564,23.93318903318904,25.647216810903778,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,5000,3e-5,471.7451145510986,1.0141995444282241,73.7952380952381,90.99014877861629,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,5000,3e-5,507.9542876453923,0.9823420053614821,101.45950937950938,116.03806497981265,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,5000,3e-5,560.892883758269,0.8885342991771061,20.373564213564205,22.23066658915189,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,6000,0,471.7451145510986,0.9961650226866771,69.3145743145743,89.37215967042783,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,6000,0,507.9542876453923,0.9966304917321855,100.10049062049065,117.72587665934755,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,6000,0,560.892883758269,1.0013761438442763,22.542395382395384,25.0539109235844,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,7000,1e-4,471.7451145510986,0.992312470227444,65.95647907647907,89.02652322899098,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,7000,1e-4,507.9542876453923,0.9903940727045563,96.6965945165945,116.9892065460675,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,7000,1e-4,560.892883758269,0.8890903390108194,19.643059163059164,22.244578416939532,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,8000,0,471.7451145510986,1.0055556611291119,63.77108225108223,90.21465224863644,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,8000,0,507.9542876453923,1.0104869082212726,95.86424242424242,119.36265056107679,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,8000,0,560.892883758269,1.0111899765349452,21.91800865800865,25.299447919410035,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,9000,3e-4,471.7451145510986,0.9948757774581714,60.12427128427128,89.25649346272904,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,9000,3e-4,507.9542876453923,0.9797627858385834,90.27832611832609,115.73339752086062,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,9000,3e-4,560.892883758269,0.8185198841182765,17.39968253968256,20.478942295504677,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,10000,0,471.7451145510986,0.9973049374691624,57.35670995670997,89.47442851507789,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,10000,0,507.9542876453923,0.9944889179851213,88.96199134199136,117.4729056245505,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,10000,0,560.892883758269,0.9778559605775304,20.378066378066382,24.46544815652744,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,11000,0.001,471.7451145510986,0.9629612623164349,52.62652236652239,86.39324382226391,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,11000,0.001,507.9542876453923,0.9571734730642412,83.08709956709956,113.06505988564581,fluorescence,unroofed,79
6,"W311*,G334D-GFP+SUR",2018-05-10,11000,0.001,560.892883758269,0.8459626732840007,17.275901875901884,21.165546624436725,fluorescence,unroofed,79
7,"W311*,G334D-GFP+SUR",2018-05-10,0,0,471.7451145510986,1,124.53606237816763,124.53606237816763,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,0,0,507.9542876453923,1,113.14005847953219,113.14005847953219,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,0,0,560.892883758269,1,24.759941520467844,24.759941520467844,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,1000,3e-6,471.7451145510986,1.0001864223316297,118.77076023391811,124.55927868128813,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,1000,3e-6,507.9542876453923,0.9854088163591772,107.43226120857702,111.4892111091239,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,1000,3e-6,560.892883758269,0.9855030767183464,23.878362573099423,24.400998547787392,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,2000,0,471.7451145510986,1.0071055428683058,113.99746588693955,125.4209587080457,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,2000,0,507.9542876453923,1.007085073453396,105.78674463937621,113.94166410438119,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,2000,0,560.892883758269,1.0252396802066985,24.297465886939577,25.38487452638101,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,3000,1e-5,471.7451145510986,1.0054392534826426,108.4470760233918,125.21344558917266,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,3000,1e-5,507.9542876453923,0.983791966563153,99.55380116959064,111.3062806286491,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,3000,1e-5,560.892883758269,0.9581979801730335,22.200487329434704,23.724925954114717,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,4000,0,471.7451145510986,0.9894636969794154,101.6588693957115,123.22391268796083,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,4000,0,507.9542876453923,0.991174691121164,96.61276803118908,112.14156251688074,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,4000,0,560.892883758269,1.027682528372622,23.265399610136456,25.445359304112657,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,5000,3e-5,471.7451145510986,0.996121606196477,97.44814814814816,124.05306248552499,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,5000,3e-5,507.9542876453923,0.9885443492663826,92.8,111.84396548560962,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,5000,3e-5,560.892883758269,0.9995619513775225,22.098732943469784,24.74909546219218,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,6000,0,471.7451145510986,1.0091248971740014,93.96033138401557,125.67244114182344,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,6000,0,507.9542876453923,1.0018619405152889,90.56539961013645,113.35071853831738,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,6000,0,560.892883758269,1.0184797668695202,21.976900584795324,25.217499467469047,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,7000,1e-4,471.7451145510986,1.0135876046772492,89.78654970760235,126.2282091618234,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,7000,1e-4,507.9542876453923,1.0169706255428352,88.5111111111111,115.06011604588281,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,7000,1e-4,560.892883758269,1.08245751878471,22.783430799220262,26.801584863500146,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,8000,0,471.7451145510986,0.9942728599890591,83.75419103313843,123.82282691251659,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,8000,0,507.9542876453923,1.0035290972836781,84.07826510721246,113.53934075258749,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,8000,0,560.892883758269,0.9867428820971098,20.245614035087716,24.431696056462336,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,9000,3e-4,471.7451145510986,1.0119795270935872,81.0236842105263,126.02794551155554,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,9000,3e-4,507.9542876453923,1.0130560622693388,81.69171539961013,114.61722212819758,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,9000,3e-4,560.892883758269,1.1859925340724216,23.704873294346992,29.365105787344625,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,10000,0,471.7451145510986,1.0019560218317072,76.20847953216375,124.77965763501417,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,10000,0,507.9542876453923,0.9981662020237052,77.4571150097466,112.93258246925454,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,10000,0,560.892883758269,0.9798517732403027,19.065107212475642,24.261072604156613,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,11000,0.001,471.7451145510986,1.0085137376796958,72.83021442495128,125.59632974491757,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,11000,0.001,507.9542876453923,1.0410395320389787,77.72475633528265,117.78327353439487,fluorescence,unroofed,80
7,"W311*,G334D-GFP+SUR",2018-05-10,11000,0.001,560.892883758269,1.263669233384753,23.917348927875263,31.288376319820916,fluorescence,unroofed,80
8,"W311*,G334D-GFP+SUR",2018-05-10,0,0,471.7451145510986,1,98.48236331569665,98.48236331569665,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,0,0,507.9542876453923,1,117.5381456286218,117.5381456286218,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,0,0,560.892883758269,1,24.391761148904003,24.391761148904003,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,1000,3e-6,471.7451145510986,0.9983706603940321,94.71068279163516,98.32190210065706,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,1000,3e-6,507.9542876453923,0.9934509506936677,114.20823885109598,116.7683825175251,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,1000,3e-6,560.892883758269,0.9780457711405587,23.53406399596876,23.856258842356134,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,2000,0,471.7451145510986,1.0064263138885707,91.86006550768455,99.11524189485156,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,2000,0,507.9542876453923,1.00893152499286,113.38793146888383,118.58794051391827,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,2000,0,560.892883758269,1.0228633844525432,24.275535399344914,24.949439361526,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,3000,1e-5,471.7451145510986,0.9893289792656583,86.77105064247922,97.43145597478788,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,3000,1e-5,507.9542876453923,0.9831407339984127,107.95600907029478,115.55653876613557,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,3000,1e-5,560.892883758269,0.9005208774878342,21.07535903250188,21.965290153284695,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,4000,0,471.7451145510986,0.9952552706616998,83.76611237087428,98.01509115716752,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,4000,0,507.9542876453923,1.0013231449155222,107.37233560090705,117.69366562839024,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,4000,0,560.892883758269,0.9871366618275849,22.77732426303855,24.078001676624872,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,5000,3e-5,471.7451145510986,0.98701663031821,79.60168808264046,97.2037303856326,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,5000,3e-5,507.9542876453923,0.9748628932408574,102.02300327538424,114.58357671368348,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,5000,3e-5,560.892883758269,0.9212689755104497,20.954043839758118,22.47137280454638,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,6000,0,471.7451145510986,0.9978132721600813,76.98805744520031,98.26700919009322,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,6000,0,507.9542876453923,1.0041930511552202,102.5050138573948,118.03098908593233,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,6000,0,560.892883758269,0.9963341711875389,22.333232552280172,24.30234512809768,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,7000,1e-4,471.7451145510986,0.9952251052123723,73.3374149659864,98.01212039242726,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,7000,1e-4,507.9542876453923,0.9998126944501564,99.4817334341144,117.51613008162724,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,7000,1e-4,560.892883758269,0.9836211084717025,21.72431342907533,23.992251138861963,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,8000,0,471.7451145510986,1.00373717717187,70.50861678004533,98.85040935571186,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,8000,0,507.9542876453923,1.0133627209998732,98.21897203325776,119.10877507549955,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,8000,0,560.892883758269,1.0397272966137188,22.62106324011085,25.360779878997494,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,9000,3e-4,471.7451145510986,0.9786777364523339,65.40216679264297,96.38249641028236,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,9000,3e-4,507.9542876453923,0.9824029690891468,92.68707482993196,115.46982324679058,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,9000,3e-4,560.892883758269,0.9016220740732936,19.319425547996964,21.99215027737521,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,10000,0,471.7451145510986,0.9989540048672966,63.36568405139834,98.3793512430113,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,10000,0,507.9542876453923,0.983102567072578,90.2201814058957,115.55205269644861,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,10000,0,560.892883758269,0.9700426296461828,20.466061980347682,23.661048126584436,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,11000,0.001,471.7451145510986,1.002534302093456,60.21302595112118,98.73194737521611,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,11000,0.001,507.9542876453923,1.0065141941940234,89.77553539934488,118.30381193445206,fluorescence,unroofed,81
8,"W311*,G334D-GFP+SUR",2018-05-10,11000,0.001,560.892883758269,0.9904523213833443,20.57052154195011,24.158876452560037,fluorescence,unroofed,81
9,"W311*,G334D-GFP+SUR",2018-05-10,0,0,471.7451145510986,1,35.23279938977881,35.23279938977881,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,0,0,507.9542876453923,1,52.31331045003813,52.31331045003813,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,0,0,560.892883758269,1,11.425247902364607,11.425247902364607,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,1000,3e-6,471.7451145510986,1.0274803775568426,35.04999999999999,36.20101001939443,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,1000,3e-6,507.9542876453923,0.9963803305777648,51.62276887871853,52.12395355982623,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,1000,3e-6,560.892883758269,0.9929498629432978,11.545766590389018,11.344698338746136,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,2000,0,471.7451145510986,1.035634233363105,34.168039664378334,36.488293185269654,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,2000,0,507.9542876453923,1.0193232329023476,52.29874141876429,53.32417273175704,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,2000,0,560.892883758269,1.0346927863241584,12.240655987795568,11.82162158654188,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,3000,1e-5,471.7451145510986,1.0231321687331731,32.60949656750571,36.04781045020521,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,3000,1e-5,507.9542876453923,0.9741428510970686,49.49069412662088,50.960637392126216,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,3000,1e-5,560.892883758269,0.9028242035183974,10.863424866514121,10.314990337452567,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,4000,0,471.7451145510986,1.026576283437191,31.569374523264678,36.16915625264726,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,4000,0,507.9542876453923,1.0020981802187172,50.40694126620902,52.42307320320002,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,4000,0,560.892883758269,0.9880750411938339,12.089282990083905,11.289002291778674,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,5000,3e-5,471.7451145510986,0.9794051183052442,29.021739130434792,34.507184054571255,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,5000,3e-5,507.9542876453923,0.9796342801484488,48.78428680396643,51.24791222490543,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,5000,3e-5,560.892883758269,0.8970233053777621,11.156864988558358,10.248713638139442,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,6000,0,471.7451145510986,1.0145732147720496,28.927459954233406,35.7462545423066,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,6000,0,507.9542876453923,0.9914868736436417,48.87589626239514,51.86796062805756,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,6000,0,560.892883758269,0.9970770152488868,12.603165522501907,11.391852076968307,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,7000,1e-4,471.7451145510986,1.0136932579458804,27.76700991609458,35.71525119997851,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,7000,1e-4,507.9542876453923,1.0103275031259433,49.29656750572082,52.853576327239345,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,7000,1e-4,560.892883758269,1.109353938587349,14.246948893974062,12.674643759825024,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,8000,0,471.7451145510986,0.9648644440027566,25.34885583524028,33.994875393879596,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,8000,0,507.9542876453923,1.0030097592626857,48.43512585812358,52.47076092072689,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,8000,0,560.892883758269,0.9379923222366441,12.236117467582002,10.716794812068324,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,9000,3e-4,471.7451145510986,1.0300554775307886,25.907932875667427,36.29173800018509,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,9000,3e-4,507.9542876453923,0.9907801326441329,47.34633867276889,51.830988666742485,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,9000,3e-4,560.892883758269,1.0879175739468656,14.412128146453075,12.429727979682017,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,10000,0,471.7451145510986,0.996963304309954,23.959077040427154,35.12580809972361,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,10000,0,507.9542876453923,0.9977788068153245,47.17906178489702,52.19711248139869,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,10000,0,560.892883758269,1.0479994920171114,14.09546147978643,11.973653997847675,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,11000,0.001,471.7451145510986,0.984499584759654,22.55701754385965,34.68667636915743,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,11000,0.001,507.9542876453923,1.0204622875620286,47.73852021357742,53.38376045178848,fluorescence,unroofed,82
9,"W311*,G334D-GFP+SUR",2018-05-10,11000,0.001,560.892883758269,1.3669030363066101,18.66136536994658,15.61720604829791,fluorescence,unroofed,82
1,"W311*,C166S-GFP+SUR",2019-06-25,0,0,471.7451145510986,1,52.01483333333333,52.01483333333333,fluorescence,unroofed,62
1,"W311*,C166S-GFP+SUR",2019-06-25,0,0,507.9542876453923,1,89.12127777777776,89.12127777777776,fluorescence,unroofed,62
1,"W311*,C166S-GFP+SUR",2019-06-25,0,0,560.892883758269,1,20.17272222222222,20.17272222222222,fluorescence,unroofed,62
1,"W311*,C166S-GFP+SUR",2019-06-25,1000,1e-6,471.7451145510986,1.023579831206859,47.95055555555556,53.24133432358622,fluorescence,unroofed,62
