n,construct,date,cumulative_exposure,concentration,dye,response,raw_intensity,corrected_intensity,test_concentration,time,repetition,washout,washon,steady_state,unique_experiment_id
3,W311*-GFP+SUR,2018-06-21,1100,1e-5,507.9542876453923,0.15542813080574303,12.367276814386654,13.466066517097794,1e-5,33,1,FALSE,TRUE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,1100,1e-5,560.892883758269,0.07274224944423624,2.6752301434382235,2.7569193295158003,1e-5,33,1,FALSE,TRUE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,1200,1e-5,471.7451145510986,0.2802139984161415,8.976932134446596,9.831628034243794,1e-5,36,1,FALSE,TRUE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,1200,1e-5,507.9542876453923,0.25713731364583736,10.801841147505888,11.844389698959123,1e-5,36,1,FALSE,TRUE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,1200,1e-5,560.892883758269,0.24669041008829484,2.167704988225209,2.2397372988173307,1e-5,36,1,FALSE,TRUE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,1300,1e-5,471.7451145510986,0.35114860735334275,8.03440376792978,8.862725209945317,1e-5,39,1,FALSE,TRUE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,1300,1e-5,507.9542876453923,0.2836792400451402,10.34424106187114,11.421198542088234,1e-5,39,1,FALSE,TRUE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,1300,1e-5,560.892883758269,0.2988334477037211,2.0124384500107038,2.0847058113851933,1e-5,39,1,FALSE,TRUE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,1400,1e-5,471.7451145510986,0.38582102017970776,7.551166773710137,8.389131301188467,1e-5,42,1,FALSE,TRUE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,1400,1e-5,507.9542876453923,0.34407737824192286,9.407953329051606,10.458195420467959,1e-5,42,1,FALSE,TRUE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,1400,1e-5,560.892883758269,0.2700989088654582,2.0895311496467532,2.1701392364500673,1e-5,42,1,FALSE,TRUE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,1500,1e-5,471.7451145510986,0.4138727024678235,7.155641190323255,8.005970604280405,1e-5,45,1,FALSE,TRUE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,1500,1e-5,507.9542876453923,0.35921310227825387,9.129704560051373,10.216867625768714,1e-5,45,1,FALSE,TRUE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,1500,1e-5,560.892883758269,0.12490207988602575,2.4988118175979404,2.6018379137141556,1e-5,45,1,FALSE,TRUE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,1600,1e-5,471.7451145510986,0.42532160695635124,6.9669985013915605,7.849588887932625,1e-5,48,1,FALSE,TRUE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,1600,1e-5,507.9542876453923,0.31895592333815204,9.639788053949898,10.85873822218735,1e-5,48,1,FALSE,TRUE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,1600,1e-5,560.892883758269,0.28697860457156565,2.030860629415535,2.119952587332688,1e-5,48,1,FALSE,TRUE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,1700,1e-5,471.7451145510986,0.355157799411019,7.763637336758719,8.807963259946037,1e-5,51,1,FALSE,TRUE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,1700,1e-5,507.9542876453923,0.263027336530093,10.364322414900434,11.75047769118377,1e-5,51,1,FALSE,TRUE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,1700,1e-5,560.892883758269,0.10829318863216253,2.5334296724470162,2.651219408031304,1e-5,51,1,FALSE,TRUE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,1800,1e-5,471.7451145510986,0.29294200275416693,8.454431599229284,9.657774966812156,1e-5,54,1,FALSE,TRUE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,1800,1e-5,507.9542876453923,0.2496477323439561,10.485752515521305,11.963805468859869,1e-5,54,1,FALSE,TRUE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,1800,1e-5,560.892883758269,0.15665460949073706,2.3900663669449727,2.5074314096156094,1e-5,54,1,FALSE,TRUE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,1900,1e-5,471.7451145510986,0.3825534872198417,7.332851637764941,8.433762856373402,1e-5,57,1,FALSE,TRUE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,1900,1e-5,507.9542876453923,0.34831590900799925,9.050310426032969,10.39061521881478,1e-5,57,1,FALSE,TRUE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,1900,1e-5,560.892883758269,0.24306693468384555,2.1398736887176066,2.250510602547134,1e-5,57,1,FALSE,TRUE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,2000,1e-5,471.7451145510986,0.398896436257278,7.09077285377864,8.210532902518908,1e-5,60,1,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,2000,1e-5,507.9542876453923,0.34325910591663744,9.064814814814818,10.471242160435638,1e-5,60,1,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,2000,1e-5,560.892883758269,0.29352424733388716,1.9923356882894458,2.1004911063747413,1e-5,60,1,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,2100,1e-5,471.7451145510986,0.3410524207246153,7.721333761507166,9.000630019540854,1e-5,63,1,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,2100,1e-5,507.9542876453923,0.24518413390569216,10.355962320702206,12.034974206142843,1e-5,63,1,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,2100,1e-5,560.892883758269,0.0878977880130758,2.5659708841789817,2.711858938050091,1e-5,63,1,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,2200,1e-5,471.7451145510986,0.2823616096331515,8.353543138514237,9.802293600674163,1e-5,66,1,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,2200,1e-5,507.9542876453923,0.26025386365004943,10.089327767073431,11.79469864104996,1e-5,66,1,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,2200,1e-5,560.892883758269,0.06916580290475183,2.612352815242999,2.767552807197464,1e-5,66,1,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,2300,1e-5,471.7451145510986,0.32186030122867015,7.842132305716117,9.26277707388435,1e-5,69,1,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,2300,1e-5,507.9542876453923,0.29699410239338553,9.532648255191608,11.208903024575287,1e-5,69,1,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,2300,1e-5,560.892883758269,0.1958059100027275,2.2515414258188873,2.3910269070999983,1e-5,69,1,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,2400,1e-5,471.7451145510986,0.3405210126978,7.576910725754654,9.007888574225944,1e-5,72,1,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,2400,1e-5,507.9542876453923,0.32839445867669215,9.054998929565409,10.70824783844533,1e-5,72,1,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,2400,1e-5,560.892883758269,0.08104662652911954,2.5667308927424606,2.732228786146192,1e-5,72,1,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,2500,1e-5,471.7451145510986,0.3410170614710195,7.522596874330968,9.001112995075466,1e-5,75,1,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,2500,1e-5,507.9542876453923,0.31119316362864746,9.234960393919925,10.982509617396337,1e-5,75,1,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,2500,1e-5,560.892883758269,-0.04749935192704813,2.9188824662813126,3.1144212159478535,1e-5,75,1,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,2600,1e-5,471.7451145510986,0.4522572819138623,6.212962962962979,7.481671845296598,1e-5,78,1,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,2600,1e-5,507.9542876453923,0.3856543291844341,8.191383001498627,9.795282046968904,1e-5,78,1,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,2600,1e-5,560.892883758269,0.3639802093394906,1.768143866409768,1.8910116995793194,1e-5,78,1,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,2700,1e-5,471.7451145510986,0.33157826261861545,7.534029115821026,9.130038480153926,1e-5,81,1,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,2700,1e-5,507.9542876453923,0.29830370036834675,9.305576964247484,11.188022464749977,1e-5,81,1,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,2700,1e-5,560.892883758269,0.21631586945059467,2.1736030828516126,2.3300467711933215,1e-5,81,1,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,2800,1e-5,471.7451145510986,0.4256920587234504,6.432830229072995,7.8445288506844255,1e-5,84,1,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,2800,1e-5,507.9542876453923,0.34125441080767915,8.68968101049026,10.503205523967372,1e-5,84,1,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,2800,1e-5,560.892883758269,0.3489488399351788,1.8015842432027473,1.9357029117422824,1e-5,84,1,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,2900,1e-5,471.7451145510986,0.3076698167378191,7.706850781417253,9.45660630206155,1e-5,87,1,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,2900,1e-5,507.9542876453923,0.262461673149919,9.678420038535641,11.759496770532195,1e-5,87,1,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,2900,1e-5,560.892883758269,-0.10213366972562521,3.042860201241702,3.276859768446906,1e-5,87,1,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,3000,0,471.7451145510986,0.3410997851868419,7.289798758295876,8.999983063676709,1e-5,90,1,TRUE,FALSE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,3000,0,507.9542876453923,0.2873168441023817,9.304463712267177,11.363199667173763,1e-5,90,1,TRUE,FALSE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,3000,0,560.892883758269,0.3171780298879008,1.880924855491325,2.030163767185354,1e-5,90,1,TRUE,FALSE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,3100,0,471.7451145510986,0.22524612832197533,8.519567544423019,10.582439596862816,1e-5,93,1,TRUE,FALSE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,3100,0,507.9542876453923,0.18196061624603643,10.626364804110475,13.043025889254265,1e-5,93,1,TRUE,FALSE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,3100,0,560.892883758269,0.12461173199503717,2.4059623207022014,2.6027011749944964,1e-5,93,1,TRUE,FALSE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,3200,0,471.7451145510986,0.1374811819522076,9.427702847356041,11.781229661207215,1e-5,96,1,TRUE,FALSE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,3200,0,507.9542876453923,0.07191311243546128,11.996510383215583,14.79765099625381,1e-5,96,1,TRUE,FALSE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,3200,0,560.892883758269,0.03246317736560078,2.653307642903011,2.8766769183005727,1e-5,96,1,TRUE,FALSE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,3300,0,471.7451145510986,0.13973941969304537,9.347088417897657,11.75038416903044,1e-5,99,1,TRUE,FALSE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,3300,0,507.9542876453923,0.10245618887942942,11.545621922500526,14.310664495716367,1e-5,99,1,TRUE,FALSE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,3300,0,560.892883758269,0.09057842330772758,2.488428602012421,2.703888883062922,1e-5,99,1,TRUE,FALSE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,3400,0,471.7451145510986,0.07734207220391076,9.966013701562826,12.602675696632696,1e-5,102,1,TRUE,FALSE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,3400,0,507.9542876453923,0.059085608860208416,12.046092913722967,15.002175942789691,1e-5,102,1,TRUE,FALSE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,3400,0,560.892883758269,0.07673775105070035,2.5207664311710687,2.745039918852077,1e-5,102,1,TRUE,FALSE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,3500,0,471.7451145510986,0.10184226467768576,9.644797687861258,12.268025149609699,1e-5,105,1,TRUE,FALSE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,3500,0,507.9542876453923,0.04948050938253423,12.112395632626844,15.155322067101288,1e-5,105,1,TRUE,FALSE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,3500,0,560.892883758269,0.11922477832511003,2.3995397131235108,2.618717645809571,1e-5,105,1,TRUE,FALSE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,3600,0,471.7451145510986,-0.05081887879442193,11.218978805394991,14.353238775044764,1e-5,108,1,TRUE,FALSE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,3600,0,507.9542876453923,-0.018623681873616738,12.920926996360512,16.24119243882396,1e-5,108,1,TRUE,FALSE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,3600,0,560.892883758269,0.004604013554373565,2.7059623207022128,2.9595076815584536,1e-5,108,1,TRUE,FALSE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,3700,0,471.7451145510986,-0.026503544628640352,10.896724470134874,14.021113225895066,1e-5,111,1,TRUE,FALSE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,3700,0,507.9542876453923,-0.07209733795233486,13.538246628131029,17.093789874203146,1e-5,111,1,TRUE,FALSE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,3700,0,560.892883758269,-0.22979735533476364,3.3360308285163836,3.656428968404643,1e-5,111,1,TRUE,FALSE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,3800,0,471.7451145510986,0.03948487360354447,10.138524941126096,13.1197709085961,1e-5,114,1,TRUE,FALSE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,3800,0,507.9542876453923,0.006115452446436631,12.495375722543361,15.846745452746767,1e-5,114,1,TRUE,FALSE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,3800,0,560.892883758269,0.04090106638411506,2.596199957182618,2.851589417741523,1e-5,114,1,TRUE,FALSE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,3900,0,471.7451145510986,-0.02830408410198415,10.793245557696427,14.045706972264037,1e-5,117,1,TRUE,FALSE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,3900,0,507.9542876453923,-0.04200808541001111,13.0438557054164,16.614039256211047,1e-5,117,1,TRUE,FALSE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,3900,0,560.892883758269,0.042494006179285226,2.5864375936630153,2.8468532950081973,1e-5,117,1,TRUE,FALSE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,4000,0,471.7451145510986,-2.2022162659873779e-4,10.440248340826383,13.662106723002065,1e-5,120,2,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,4000,0,507.9542876453923,0.04642511117415116,11.886309141511457,15.204038105381796,1e-5,120,2,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,4000,0,560.892883758269,0.06886603146601178,2.509955041746946,2.768444086535279,1e-5,120,2,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,4100,0,471.7451145510986,0.04645099993910773,9.898458574181124,13.024619901463282,1e-5,123,2,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,4100,0,507.9542876453923,0.026827151884754707,12.080218368657661,15.516512902396006,1e-5,123,2,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,4100,0,560.892883758269,0.0369719065908054,2.5905587668593473,2.8632715811706655,1e-5,123,2,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,4200,0,471.7451145510986,-0.057648741383937274,10.919428387925473,14.44652854222189,1e-5,126,2,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,4200,0,507.9542876453923,-0.06874394867181399,13.212524084778408,17.040322591244387,1e-5,126,2,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,4200,0,560.892883758269,0.009791366576305416,2.6582102333547444,2.9440846626550097,1e-5,126,2,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,4300,0,471.7451145510986,0.0857149939455345,9.388546349818016,12.488309132206135,1e-5,129,2,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,4300,0,507.9542876453923,0.05385030015631487,11.650203382573336,15.085649022838437,1e-5,129,2,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,4300,0,560.892883758269,0.21800108870234336,2.0950010704346105,2.3250362835194966,1e-5,129,2,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,4400,0,471.7451145510986,0.027551455566866223,9.932669663883534,13.282770643316681,1e-5,132,2,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,4400,0,507.9542876453923,0.05503644545742825,11.590012845215162,15.06673682352617,1e-5,132,2,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,4400,0,560.892883758269,-0.027912528955916782,2.748255191607791,3.056185746014546,1e-5,132,2,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,4500,0,471.7451145510986,-0.026198175531756185,10.426471847570115,14.016942159262607,1e-5,135,2,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,4500,0,507.9542876453923,-0.06522358107392989,13.014814814814804,16.98419296395409,1e-5,135,2,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,4500,0,560.892883758269,0.006512866263889583,2.650899165061018,2.9538322877114793,1e-5,135,2,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,4600,0,471.7451145510986,-0.024151076954928685,10.351445086705205,13.98898063776523,1e-5,138,2,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,4600,0,507.9542876453923,-0.056284054735599165,12.856979233568836,16.841658905345017,1e-5,138,2,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,4600,0,560.892883758269,-0.16910895224442024,3.1133162063797726,3.475990431809038,1e-5,138,2,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,4700,0,471.7451145510986,-0.008356866627731607,10.13925283665169,13.773245960111149,1e-5,141,2,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,4700,0,507.9542876453923,-0.051624188694154194,12.752986512524107,16.76736082798337,1e-5,141,2,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,4700,0,560.892883758269,0.09054548281419628,2.417094840505259,2.7039868216169927,1e-5,141,2,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,4800,0,471.7451145510986,0.0077375130630835676,9.926514664953974,13.553411239494473,1e-5,144,2,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,4800,0,507.9542876453923,-0.015915012991299937,12.275337186897877,16.198004740212983,1e-5,144,2,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,4800,0,560.892883758269,-0.0855658982260965,2.8795225861699807,3.2276005312319302,1e-5,144,2,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,4900,0,471.7451145510986,0.006152217001572979,9.892185827445939,13.575064954857966,1e-5,147,2,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,4900,0,507.9542876453923,0.013412030137117448,11.878666238492826,15.730406981014788,1e-5,147,2,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,4900,0,560.892883758269,-0.029697924625272654,2.7260436737315294,3.0614940778443214,1e-5,147,2,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,5000,0,471.7451145510986,0.06269309531799261,9.282819524727058,12.8027675176846,1e-5,150,2,FALSE,TRUE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,5000,0,507.9542876453923,0.02064849906384969,11.750513808606293,15.615026898548564,1e-5,150,2,FALSE,TRUE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,5000,0,560.892883758269,0.22737284643200206,2.0415435666880777,2.297172207947252,1e-5,150,2,FALSE,TRUE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,5100,1e-5,471.7451145510986,0.10966578566439056,8.774052665382154,12.161162904317171,1e-5,153,2,FALSE,TRUE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,5100,1e-5,507.9542876453923,0.09376183583707665,10.836202098051801,14.449289449568015,1e-5,153,2,FALSE,TRUE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,5100,1e-5,560.892883758269,0.02295914400051602,2.5767608649111633,2.904934275304988,1e-5,153,2,FALSE,TRUE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,5200,1e-5,471.7451145510986,0.30142483540439224,6.8506636694497915,9.54190711843745,1e-5,156,2,FALSE,TRUE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,5200,1e-5,507.9542876453923,0.1680203659149765,9.915018197388118,13.265292750216776,1e-5,156,2,FALSE,TRUE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,5200,1e-5,560.892883758269,0.07436246186213358,2.436587454506529,2.752102119921008,1e-5,156,2,FALSE,TRUE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,5300,1e-5,471.7451145510986,0.26978103886434723,7.126364804110471,9.97413285843299,1e-5,159,2,FALSE,TRUE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,5300,1e-5,507.9542876453923,0.21445026029416203,9.331031898950966,12.525002824756175,1e-5,159,2,FALSE,TRUE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,5300,1e-5,560.892883758269,0.1330420432920939,2.2778527081995397,2.5776362044889805,1e-5,159,2,FALSE,TRUE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,5400,1e-5,471.7451145510986,0.37505358979767256,6.0698244487261865,8.536204695458212,1e-5,162,2,FALSE,TRUE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,5400,1e-5,507.9542876453923,0.34094907254692897,7.803307642903019,10.508073914070632,1e-5,162,2,FALSE,TRUE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,5400,1e-5,560.892883758269,0.3890253275994957,1.6023014343823774,1.8165476461921863,1e-5,162,2,FALSE,TRUE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,5500,1e-5,471.7451145510986,0.2886506003516979,6.876343395418542,9.716391655763449,1e-5,165,2,FALSE,TRUE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,5500,1e-5,507.9542876453923,0.2549850946300114,8.793395418539928,11.878705220803491,1e-5,165,2,FALSE,TRUE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,5500,1e-5,560.892883758269,0.3016659921978403,1.8280346820809124,2.0762841005255424,1e-5,165,2,FALSE,TRUE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,5600,1e-5,471.7451145510986,0.3484141491443362,6.269171483622358,8.900075444496947,1e-5,168,2,FALSE,TRUE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,5600,1e-5,507.9542876453923,0.25382644358494066,8.779929351316628,11.89717904477529,1e-5,168,2,FALSE,TRUE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,5600,1e-5,560.892883758269,0.0703284064612354,2.4291693427531564,2.7640961585843766,1e-5,168,2,FALSE,TRUE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,5700,1e-5,471.7451145510986,0.19893168789924232,7.67175123099978,10.941871135676147,1e-5,171,2,FALSE,TRUE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,5700,1e-5,507.9542876453923,0.17315646736912016,9.699764504388785,13.183401455535076,1e-5,171,2,FALSE,TRUE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,5700,1e-5,560.892883758269,0.016308203487443662,2.5656711624919617,2.9247088271477297,1e-5,171,2,FALSE,TRUE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,5800,1e-5,471.7451145510986,0.32152756114159775,6.467940483836427,9.267322003573144,1e-5,174,2,FALSE,TRUE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,5800,1e-5,507.9542876453923,0.30175959574789435,8.166880753585955,11.132920798740765,1e-5,174,2,FALSE,TRUE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,5800,1e-5,560.892883758269,0.1797152271144924,2.135634767715688,2.4388676662126576,1e-5,174,2,FALSE,TRUE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,5900,1e-5,471.7451145510986,0.37270311833700975,5.9530293299079515,8.568310017116998,1e-5,177,2,FALSE,TRUE,FALSE,49
3,W311*-GFP+SUR,2018-06-21,5900,1e-5,507.9542876453923,0.32169152261732503,7.910757867694285,10.815121138548735,1e-5,177,2,FALSE,TRUE,FALSE,50
3,W311*-GFP+SUR,2018-06-21,5900,1e-5,560.892883758269,0.43204620831918583,1.4760543780774924,1.6886381220519784,1e-5,177,2,FALSE,TRUE,FALSE,51
3,W311*-GFP+SUR,2018-06-21,6000,1e-5,471.7451145510986,0.29895249875779695,6.623164204667073,9.575677008698262,1e-5,180,2,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,6000,1e-5,507.9542876453923,0.2713047998539676,8.474266752301416,11.618499731962286,1e-5,180,2,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,6000,1e-5,560.892883758269,0.31659810827386414,1.7729608220937696,2.031887987992765,1e-5,180,2,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,6100,1e-5,471.7451145510986,0.3177905602397151,6.416688075358593,9.318366067711787,1e-5,183,2,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,6100,1e-5,507.9542876453923,0.26820679041521334,8.486630271890382,11.667895174427901,1e-5,183,2,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,6100,1e-5,560.892883758269,0.25980020562773676,1.916955684007697,2.200759302993597,1e-5,183,2,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,6200,1e-5,471.7451145510986,0.3193759501906972,6.373785056733042,9.296711069902736,1e-5,186,2,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,6200,1e-5,507.9542876453923,0.23208338517873695,8.881299507600087,12.243855842171365,1e-5,186,2,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,6200,1e-5,560.892883758269,0.0449244531903189,2.469150074930432,2.839627098904615,1e-5,186,2,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,6300,1e-5,471.7451145510986,0.33127067646774744,6.235324341682713,9.134239829745562,1e-5,189,2,FALSE,FALSE,TRUE,49
3,W311*-GFP+SUR,2018-06-21,6300,1e-5,507.9542876453923,0.3115811547763908,7.940633697281116,10.976323388853654,1e-5,189,2,FALSE,FALSE,TRUE,50
3,W311*-GFP+SUR,2018-06-21,6300,1e-5,560.892883758269,0.414938994326449,1.5099550417469687,1.7395012277013748,1e-5,189,2,FALSE,FALSE,TRUE,51
3,W311*-GFP+SUR,2018-06-21,6400,1e-5,471.7451145510986,0.3704256826461605,5.8451509312780825,8.599417735987705,1e-5,192,2,FALSE,FALSE,TRUE,49
