construct,method,wavelength,raw_spectra,background_corrected_spectra,bleaching_corrected_spectra,normalised_raw_spectra,normalised_background_corrected_spectra,normalised_bleaching_corrected_spectra,gfp_spectra,subtracted_spectra,normalised_subtracted_spectra
W311*-GFP+SUR,combined,452.8382279061595,9569.144421549725,149.30767571942317,149.30767571942317,0.9433322711424403,0.322220152393291,0.322220152393291,0.030980814758078873,0.29123933763521215,0.6210245354257029
W311*-GFP+SUR,combined,453.1508475894104,9568.38932980318,153.60686197661857,153.60686197661857,0.9432578337235019,0.33149820487308346,0.33149820487308346,0.03785504861848507,0.29364315625459836,0.6261503208140141
W311*-GFP+SUR,combined,453.4634638671395,9574.758012730545,155.94845775286285,155.94845775286285,0.9438856624891048,0.33655159107194693,0.33655159107194693,0.04152804224982974,0.2950235488221172,0.6290938024875722
W311*-GFP+SUR,combined,453.7760767300506,9588.767740285144,164.18818864857712,164.18818864857712,0.9452667502363442,0.3543337133379583,0.3543337133379583,0.03848663978047704,0.31584707355748126,0.6734968693250021
W311*-GFP+SUR,combined,454.0886861688468,9588.577689078116,167.52234836748733,167.52234836748733,0.945248014868911,0.3615291468450051,0.3615291468450051,0.040543826931006825,0.32098531991399826,0.6844534148327919
W311*-GFP+SUR,combined,454.40129217423123,9575.986575946783,155.3492718355236,155.3492718355236,0.9440067750230954,0.33525849092376847,0.33525849092376847,0.05209344583793228,0.2831650450858362,0.6038073084532668
W311*-GFP+SUR,combined,454.7138947369068,9591.45086521755,163.53563614327425,163.53563614327425,0.9455312543784852,0.3529254430217125,0.3529254430217125,0.0339523799656762,0.31897306305603634,0.680162576615263
W311*-GFP+SUR,combined,455.02649384757615,9588.003482468717,170.21000843973115,170.21000843973115,0.9451914092204761,0.3673293726799259,0.3673293726799259,0.041272240979686674,0.3260571317002392,0.6952682985085061
W311*-GFP+SUR,combined,455.3390894969418,9588.341516861545,164.69137890446882,164.69137890446882,0.9452247328633706,0.35541964572659807,0.35541964572659807,0.04318561467914836,0.31223403104744973,0.6657925939874579
W311*-GFP+SUR,combined,455.65168167570624,9593.423374030828,162.37780443484962,162.37780443484962,0.9457257055369909,0.3504267321701991,0.3504267321701991,0.0397395359868264,0.3106871961833727,0.6624941988920573
W311*-GFP+SUR,combined,455.964270374571,9592.955377421724,164.64304765107033,164.64304765107033,0.9456795701371364,0.3553153422890127,0.3553153422890127,0.03823218735458143,0.31708315493443123,0.6761326288659409
W311*-GFP+SUR,combined,456.2768555842381,9595.525769695694,170.42453510212977,170.42453510212977,0.945932961022958,0.36779234160310703,0.36779234160310703,0.04285988974908701,0.32493245185402003,0.6928700861493099
W311*-GFP+SUR,combined,456.58943729540965,9605.795820210888,173.54870498527418,173.54870498527418,0.946945389057321,0.3745345970899652,0.3745345970899652,0.04476629182436945,0.32976830526559575,0.7031818237143507
W311*-GFP+SUR,combined,456.9020154987868,9606.199898066088,175.73684826236388,175.73684826236388,0.9469852233062436,0.37925681821359414,0.37925681821359414,0.03773286000824769,0.3415239582053464,0.7282490037347868
W311*-GFP+SUR,combined,457.2145901850706,9615.121204836672,173.11458238441776,173.11458238441776,0.9478646913345975,0.3735977192641514,0.3735977192641514,0.04777262503716394,0.32582509422698747,0.6947735131364559
W311*-GFP+SUR,combined,457.5271613449625,9614.55905372844,173.53700781362375,173.53700781362375,0.9478092741250443,0.37450935348200193,0.37450935348200193,0.047698600925259176,0.32681075255674275,0.6968752828056736
W311*-GFP+SUR,combined,457.8397289691634,9625.532098900763,179.72580914163575,179.72580914163575,0.9488910038145288,0.3878653748481855,0.3878653748481855,0.03866974476837006,0.34919563007981547,0.7446077020496004
W311*-GFP+SUR,combined,458.15229304837385,9623.965239426088,179.59844441171822,179.59844441171822,0.9487365418227673,0.3875905096579948,0.3875905096579948,0.050739949308650174,0.33685056034934463,0.7182836784598811
W311*-GFP+SUR,combined,458.4648535732945,9635.686504564412,180.16889263062137,180.16889263062137,0.9498920315067454,0.3888215911221043,0.3888215911221043,0.03613297539894493,0.35268861572315935,0.7520559739898537
W311*-GFP+SUR,combined,458.7774105346255,9639.033034547883,183.94500062233942,183.94500062233942,0.9502219345357608,0.3969707909986826,0.3969707909986826,0.04413791367249197,0.3528328773261906,0.7523635903844303
W311*-GFP+SUR,combined,459.08996392306716,9653.903121614607,190.95257465046507,190.95257465046507,0.9516878370644287,0.41209380165684245,0.41209380165684245,0.045035388528119384,0.36705841312872306,0.7826974279583052
W311*-GFP+SUR,combined,459.4025137293196,9655.598334604394,188.53678211556075,188.53678211556075,0.9518549522263783,0.40688029180212987,0.40688029180212987,0.049400014715177125,0.35748027708695274,0.7622734785911527
W311*-GFP+SUR,combined,459.7150599440822,9669.025702620891,193.9618413703995,193.9618413703995,0.9531786306043472,0.41858808519864427,0.41858808519864427,0.045481624494592844,0.3731064607040514,0.7955939891378438
W311*-GFP+SUR,combined,460.02760255805475,9676.9074740233391,197.2165352615158,197.2165352615158,0.9539556205827776,0.4256120238979497,0.4256120238979497,0.0530913728586765,0.37252065103927323,0.7943448372276977
W311*-GFP+SUR,combined,460.3401415619367,9684.86776719369,196.54813029360776,196.54813029360776,0.9547403512864375,0.4241695424609974,0.4241695424609974,0.058413667874674335,0.3657558745863231,0.7799199584044456
W311*-GFP+SUR,combined,460.65267694642745,9684.695591024876,193.82601825138784,193.82601825138784,0.9547233780515056,0.418294966001017,0.418294966001017,0.04260181158891054,0.3756931544121065,0.80110972843109
W311*-GFP+SUR,combined,460.9652087022258,9685.66622500163,190.3603901117591,190.3603901117591,0.9548190637589633,0.41081581114907134,0.41081581114907134,0.05396771247944442,0.3568480986696269,0.7609254522183635
W311*-GFP+SUR,combined,461.2777368200308,9700.937205868515,196.247681223192,196.247681223192,0.9563244866504068,0.4235211448164067,0.4235211448164067,0.057117634261195,0.3664035105552117,0.7813009457050273
W311*-GFP+SUR,combined,461.59026129054104,9713.747054071298,199.6756818962799,199.6756818962799,0.9575872895370379,0.43091909601994954,0.43091909601994954,0.053148087063928,0.37777100895602156,0.8055404439494493
W311*-GFP+SUR,combined,461.90278210445535,9713.114951368896,200.87036225030067,200.87036225030067,0.9575249764553678,0.43349732975025845,0.43349732975025845,0.055851493663952353,0.3776458360863061,0.8052735314372381
W311*-GFP+SUR,combined,462.2152992524717,9718.20675249284,200.66261878888622,200.66261878888622,0.9580269294102881,0.43304899961938514,0.43304899961938514,0.059300862593820586,0.37374813702556453,0.7969622683775134
W311*-GFP+SUR,combined,462.5278127252883,9716.8954588335,190.7284842916756,190.7284842916756,0.9578976612572216,0.41161019336804494,0.41161019336804494,0.05373006564913311,0.3578801277189118,0.7631261005445205
W311*-GFP+SUR,combined,462.84032251360344,9732.940729406997,197.74876967488308,197.74876967488308,0.9594794141145727,0.42676063633838734,0.42676063633838734,0.05131470197807642,0.37544593436031093,0.8005825684702794
W311*-GFP+SUR,combined,463.15282860811504,9750.508985092427,205.67631856334845,205.67631856334845,0.9612113038014319,0.44386904016718176,0.44386904016718176,0.05625514565801663,0.3876138945091651,0.8265289322406351
W311*-GFP+SUR,combined,463.46533099952063,9761.678381920156,209.37379174849036,209.37379174849036,0.9623123899605105,0.4518485386587757,0.4518485386587757,0.059041934284513875,0.39280660437426185,0.8376016130733711
W311*-GFP+SUR,combined,463.7778296785175,9762.869361771141,209.63480918249275,209.63480918249275,0.9624297975027339,0.45241183908493465,0.45241183908493465,0.05921318861507414,0.3931986504698605,0.8384375930146852
W311*-GFP+SUR,combined,464.0903246358033,9770.130106226932,204.34430730410543,204.34430730410543,0.9631455662544566,0.44099443329332344,0.44099443329332344,0.06059240190589815,0.3804020313874253,0.8111507076467376
W311*-GFP+SUR,combined,464.4028158620751,9777.693114353682,208.53467704483285,208.53467704483285,0.9638911323488305,0.4500376493901217,0.4500376493901217,0.06427709911349624,0.3857605502766255,0.8225769515420713
W311*-GFP+SUR,combined,464.7153033480303,9781.648871941932,205.92065916537535,205.92065916537535,0.9642810934180155,0.44439635040519615,0.44439635040519615,0.06160629387702635,0.3827900565281698,0.8162428157927645
W311*-GFP+SUR,combined,465.02778708436546,9801.380376017043,220.19285151677138,220.19285151677138,0.9662262374906991,0.4751970977364664,0.4751970977364664,0.06964101451013686,0.4055560832263295,0.8647879789170623
W311*-GFP+SUR,combined,465.34026706177707,9793.732268708769,208.2570912102276,208.2570912102276,0.9654722822655268,0.4494385927810241,0.4494385927810241,0.05890254662578159,0.3905360461552425,0.8327599856525257
W311*-GFP+SUR,combined,465.65274327096205,9812.847850781212,221.6986892835132,221.6986892835132,0.9673567083600896,0.4784468387316375,0.4784468387316375,0.06121962521048673,0.4172272135211508,0.8896749269787031
W311*-GFP+SUR,combined,465.96521570261683,9819.812535082881,223.2350844448248,223.2350844448248,0.9680432913157494,0.48176252548805343,0.48176252548805343,0.0558531143373421,0.42590941115071135,0.9081884210456532
W311*-GFP+SUR,combined,466.2776843474373,9829.94021173512,223.87003774040033,223.87003774040033,0.9690416840452225,0.48313281503731575,0.48313281503731575,0.06120560984159996,0.4219272051957158,0.899696959613104
W311*-GFP+SUR,combined,466.5901491961199,9834.968589149006,225.12114192929187,225.12114192929187,0.9695373846509443,0.4858328167650372,0.4858328167650372,0.0634455662139942,0.422387250551043,0.9006779378538411
W311*-GFP+SUR,combined,466.9026102393604,9838.614037486863,220.33577985668,220.33577985668,0.9698967552392007,0.47550555067597383,0.47550555067597383,0.06973621978234669,0.40576933089362716,0.8652426978248493
W311*-GFP+SUR,combined,467.2150674678546,9846.887835510921,227.38204330450935,227.38204330450935,0.9707123914483724,0.4907120567783757,0.4907120567783757,0.06449756870505122,0.4262144880733245,0.9088389521712674
W311*-GFP+SUR,combined,467.52752087229834,9855.540809152984,228.5776127705749,228.5776127705749,0.9715654070282732,0.49329220929696643,0.49329220929696643,0.06791994524957905,0.42537226404738737,0.907043034804201
W311*-GFP+SUR,combined,467.83997044338696,9848.364223549905,220.89149909639445,220.89149909639445,0.9708579347091435,0.4767048456033503,0.4767048456033503,0.06549374654130606,0.4112110990620442,0.8768464584161418
W311*-GFP+SUR,combined,468.15241617181584,9850.54238183458,224.49148741660827,224.49148741660827,0.9710726589217872,0.48447396249278063,0.48447396249278063,0.06778859225977826,0.41668537023300234,0.8885195268221576
W311*-GFP+SUR,combined,468.46485804828006,9844.309902385246,215.58221675882135,215.58221675882135,0.9704582571806505,0.46524690979617417,0.46524690979617417,0.06440821223132187,0.4008386975648523,0.854728856194732
W311*-GFP+SUR,combined,468.7772960634748,9860.210368932192,222.4649475667013,222.4649475667013,0.972025735166057,0.4801004969216255,0.4801004969216255,0.06309281737551643,0.41700767954610907,0.8892068034553925
W311*-GFP+SUR,combined,469.0897302080948,9859.181722256446,228.84049833841914,228.84049833841914,0.9719243305302726,0.4938595413334784,0.4938595413334784,0.07165702421221123,0.4222025171212672,0.9002840213131169
W311*-GFP+SUR,combined,469.4021604728352,9874.245291202762,231.68436825162644,231.68436825162644,0.9734093066242313,0.49999688284927796,0.49999688284927796,0.06431272165019357,0.4356841611990844,0.9290316205151445
W311*-GFP+SUR,combined,469.71458684839035,9871.731734301005,225.25796990072854,225.25796990072854,0.9731615186051227,0.48612810452968525,0.48612810452968525,0.07235975198706973,0.4137683525426155,0.8822994208065683
W311*-GFP+SUR,combined,470.0270093254547,9880.516864593217,232.11846695099268,232.11846695099268,0.9740275622706537,0.5009337090934047,0.5009337090934047,0.06905378326943382,0.43187992582397094,0.9209196548525973
W311*-GFP+SUR,combined,470.3394278947229,9868.992921688372,221.5994066237423,221.5994066237423,0.972891524736466,0.47823257731736496,0.47823257731736496,0.06365501793582062,0.41457755938154434,0.8840249339370732
W311*-GFP+SUR,combined,470.65184254688893,9879.968737753654,229.64514604427302,229.64514604427302,0.9739735275823199,0.4955960475455929,0.4955960475455929,0.07612369757599236,0.41947234996960053,0.894462346257936
W311*-GFP+SUR,combined,470.96425327264706,9889.150828344495,237.36315955058262,237.36315955058262,0.9748787038435734,0.5122522541082742,0.5122522541082742,0.07357113795845399,0.43868111614982025,0.9354221808394634
W311*-GFP+SUR,combined,471.276660062691,9893.149589403718,246.07900630819347,246.07900630819347,0.975272904221954,0.5310618796478981,0.5310618796478981,0.06414732435907466,0.4669145552888234,0.9956257871487555
W311*-GFP+SUR,combined,471.58906290771455,9886.459361990039,231.50543842499326,231.50543842499326,0.9746133773988043,0.4996107352803225,0.4996107352803225,0.0668437521430187,0.43276698313730383,0.92281117253143
W311*-GFP+SUR,combined,471.9014617984118,9891.535959342656,234.3245737732184,234.3245737732184,0.9751138315563919,0.5056946972544506,0.5056946972544506,0.07163013222243003,0.43406456503202057,0.9255780727719208
W311*-GFP+SUR,combined,472.21385672547586,9880.298949539307,233.47569751507683,233.47569751507683,0.9740060800676827,0.5038627416236133,0.5038627416236133,0.06131002639081349,0.4425527152327998,0.9436777895816915
W311*-GFP+SUR,combined,472.5262476796006,9888.943927521881,236.06011171826003,236.06011171826003,0.9748583074304461,0.5094401530620043,0.5094401530620043,0.07313911125856432,0.43630104180344,0.9303470265789122
W311*-GFP+SUR,combined,472.83863465147897,9887.192237880392,234.69238012938763,234.69238012938763,0.974685624764677,0.5064884583224266,0.5064884583224266,0.0786564767373365,0.4278319815850901,0.9122880163150558
W311*-GFP+SUR,combined,473.1510176318041,9884.208441880068,234.01968062932247,234.01968062932247,0.9743914802796932,0.5050367088769847,0.5050367088769847,0.06880808796928128,0.4362286209077034,0.9301925997988794
W311*-GFP+SUR,combined,473.4633966112694,9890.055053528342,242.2724446278578,242.2724446278578,0.9749678429304893,0.5228469578173746,0.5228469578173746,0.07434460013558392,0.44850235768179064,0.9563645164772921
W311*-GFP+SUR,combined,473.77577158056766,9885.174900592525,234.34824012634408,234.34824012634408,0.9744867543869723,0.5057457714934273,0.5057457714934273,0.08521896009881373,0.4205268113946135,0.8967108282861888
W311*-GFP+SUR,combined,474.0881425303914,9886.78816726669,240.76201859832543,240.76201859832543,0.9746457912296258,0.5195873149150947,0.5195873149150947,0.08608514304434133,0.43350217187075335,0.9243788530698762
W311*-GFP+SUR,combined,474.4005094514338,9879.576817603996,231.31746510657138,231.31746510657138,0.9739348918476507,0.49920507099671535,0.49920507099671535,0.07497652647489984,0.4242285445218155,0.9046042231629137
W311*-GFP+SUR,combined,474.7128723343873,9880.976794241647,236.50174172694642,236.50174172694642,0.974072902424455,0.5103932325873181,0.5103932325873181,0.07767312143141297,0.4327201111559051,0.9227112250081695
W311*-GFP+SUR,combined,475.02523116994405,9883.105525807925,236.17575711611528,236.17575711611528,0.974282754120135,0.5096897268199571,0.5096897268199571,0.0770063910025565,0.43268333581740054,0.9226328070729574
W311*-GFP+SUR,combined,475.33758594879674,9893.708750252972,249.30117342376911,249.30117342376911,0.9753280266498978,0.5380156224746802,0.5380156224746802,0.07529684527258945,0.4627187772020907,0.9866789149362997
W311*-GFP+SUR,combined,475.64993666163747,9887.235879232334,247.05388995874637,247.05388995874637,0.9746899269565794,0.5331657712056047,0.5331657712056047,0.06905537834615783,0.4641103928594469,0.9896463281783364
W311*-GFP+SUR,combined,475.9622832991583,9882.661269970198,238.42407320949724,238.42407320949724,0.9742389591004436,0.5145418065991588,0.5145418065991588,0.08591658141230804,0.42862522518685076,0.913979490218488
W311*-GFP+SUR,combined,476.2746258520511,9876.707352339126,238.9207766085242,238.9207766085242,0.9736520181584232,0.515613739734261,0.515613739734261,0.06787712721978949,0.44773661251447144,0.95473167889206
W311*-GFP+SUR,combined,476.58696431100816,9884.0995413288,242.62257854783218,242.62257854783218,0.9743807447949069,0.5236025800886918,0.5236025800886918,0.0729895601759329,0.45061301991275887,0.9608651895047435
W311*-GFP+SUR,combined,476.899298666721,9882.048269641853,251.36208825529354,251.36208825529354,0.9741785291428137,0.5424632725227011,0.5424632725227011,0.07349736051477701,0.4689659120079241,1
W311*-GFP+SUR,combined,477.2116289098813,9876.879725871311,245.68885312570592,245.68885312570592,0.9736690108495601,0.5302198920051857,0.5302198920051857,0.08816631775196032,0.4420535742532254,0.9426134457417793
W311*-GFP+SUR,combined,477.5239550311806,9873.109012161445,242.42450878603074,242.42450878603074,0.9732972915222037,0.5231751267208415,0.5231751267208415,0.08871786953418771,0.43445725718665384,0.9264154303379578
W311*-GFP+SUR,combined,477.83627702131065,9884.285118485734,244.72084762535735,244.72084762535735,0.9743990391076699,0.5281308441492268,0.5281308441492268,0.08761498504808336,0.4405158591011435,0.9393344970747045
W311*-GFP+SUR,combined,478.1485948709625,9874.61959578548,243.20589072913026,243.20589072913026,0.9734462058052405,0.5248614232060673,0.5248614232060673,0.07982217711315756,0.4450392460929098,0.9489799465113149
W311*-GFP+SUR,combined,478.4609085708276,9880.649248229387,252.30420109327213,252.30420109327213,0.9740406127327085,0.5444964415527757,0.5444964415527757,0.0894232378433561,0.45507320370941956,0.9703758675358268
W311*-GFP+SUR,combined,478.7732181115968,9872.590749777308,245.6121174325915,245.6121174325915,0.9732462008906552,0.530054289087518,0.530054289087518,0.07987023115248099,0.45018405793503696,0.9599504919398709
W311*-GFP+SUR,combined,479.0855234839613,9877.325622101045,252.10519383884343,252.10519383884343,0.9737129675801266,0.5440669649867491,0.5440669649867491,0.0822521671217704,0.4618147978649787,0.9847513135606655
W311*-GFP+SUR,combined,479.39782467861227,9873.884486773468,243.82218533816592,243.82218533816592,0.9733737382968312,0.5261914455367063,0.5261914455367063,0.08141179576139643,0.4447796497753098,0.9484263960059306
W311*-GFP+SUR,combined,479.7101216862405,9876.5960515249335,250.929139849036,250.929139849036,0.9736410460542091,0.5415289287204114,0.5415289287204114,0.08744489699985,0.45408403172056133,0.9682666055115936
W311*-GFP+SUR,combined,480.02241449753654,9874.564527172024,250.41683383577993,250.41683383577993,0.9734407771067163,0.5404233236611404,0.5404233236611404,0.08270162497468309,0.45772169868645735,0.976023388835825
W311*-GFP+SUR,combined,480.3347031031914,9880.94404573438,253.65036986252824,253.65036986252824,0.9740696740560266,0.5474016016785813,0.5474016016785813,0.09376047637516272,0.4536411253034186,0.9673221735053388
W311*-GFP+SUR,combined,480.6469874938952,9871.250663320245,252.56160656488305,252.56160656488305,0.9731140943254933,0.5450519470208616,0.5450519470208616,0.09376488531495605,0.4512870617059055,0.9623024832949482
W311*-GFP+SUR,combined,480.9592676603387,9863.656862292442,249.3572916877863,249.3572916877863,0.9723654926475807,0.5381367310211533,0.5381367310211533,0.0824410341339995,0.45569569688715383,0.9717032415768717
W311*-GFP+SUR,combined,481.2715435932126,9869.266342243433,248.91009743397865,248.91009743397865,0.9729184787066246,0.5371716433261169,0.5371716433261169,0.10675467472767812,0.43041696859843875,0.9178001163358884
W311*-GFP+SUR,combined,481.5838152832065,9870.793341821776,249.81609891451217,249.81609891451217,0.9730690112847544,0.5391268806152878,0.5391268806152878,0.0951025052298818,0.444024375385406,0.9468158857949218
W311*-GFP+SUR,combined,481.8960827210113,9868.633650444512,254.38231697781487,254.38231697781487,0.9728561075514496,0.5489812131077666,0.5489812131077666,0.09508624549063278,0.4538949676171338,0.9678634544539442
W311*-GFP+SUR,combined,482.20834589731675,9853.204252171387,244.68032102990003,244.68032102990003,0.9713350677725358,0.5280433839051281,0.5280433839051281,0.10450787059689223,0.4235355133082358,0.9031264372602829
W311*-GFP+SUR,combined,482.5206048028127,9864.117230839434,251.55882147523755,251.55882147523755,0.9724108760682779,0.5428878415062162,0.5428878415062162,0.10593576136552495,0.4369520801406912,0.9317352689235717
W311*-GFP+SUR,combined,482.8328594281899,9865.323821742599,247.9614850421451,247.9614850421451,0.9725298225578365,0.5351244476411933,0.5351244476411933,0.10370665816703507,0.4314177894741582,0.9199342178773722
W311*-GFP+SUR,combined,483.1451097641374,9862.448291383214,250.00859285235015,250.00859285235015,0.97224635096778,0.5395423008251737,0.5395423008251737,0.10219495941732767,0.43734734140784604,0.9325781047396388
W311*-GFP+SUR,combined,483.45735580134544,9865.914984909261,256.491200396473,256.491200396473,0.9725880997943434,0.5535323839251106,0.5535323839251106,0.11234367322484412,0.4411887107002665,0.9407692529533186
W311*-GFP+SUR,combined,483.7695975305037,9855.581370901951,255.55981361655495,255.55981361655495,0.9715694056309788,0.5515223627475908,0.5515223627475908,0.1081636517658459,0.4433587109817449,0.9453964555407889
W311*-GFP+SUR,combined,484.0818349423018,9856.246390466153,254.12196139607772,254.12196139607772,0.9716349636775728,0.5484193410216895,0.5484193410216895,0.11193182800721997,0.4364875130144696,0.930744648679485
W311*-GFP+SUR,combined,484.394068027429,9860.79689765502,257.5914086440264,257.5914086440264,0.972083555536178,0.5559067378723062,0.5559067378723062,0.11389697343323066,0.44200976443907547,0.9425200278343617
W311*-GFP+SUR,combined,484.7062967765754,9853.66339768926,252.2449725557825,252.2449725557825,0.971380330626254,0.5443686207405904,0.5443686207405904,0.11143122123785228,0.4329373995027382,0.9231745600635956
W311*-GFP+SUR,combined,485.0185211804299,9859.151020189458,261.3082845028699,261.3082845028699,0.9719213039012131,0.563928109177517,0.563928109177517,0.12304577342955632,0.4408823357479607,0.9401159539726016
W311*-GFP+SUR,combined,485.33074122968213,9834.15166529002,252.17463070977908,252.17463070977908,0.9694568517835009,0.5442168163525732,0.5442168163525732,0.12086934813658204,0.42334746821599123,0.9027254590922974
W311*-GFP+SUR,combined,485.6429569150212,9841.17797036252,255.85210373415703,255.85210373415703,0.970149509353477,0.5521531525966926,0.5521531525966926,0.12353120027860381,0.4286219523180888,0.913972511313032
W311*-GFP+SUR,combined,485.9551682271362,9845.306267039432,255.11247508626252,255.11247508626252,0.9705564794344606,0.5505569636901901,0.5505569636901901,0.1436490227801344,0.4069079409100558,0.8676706141984586
W311*-GFP+SUR,combined,486.26737515671675,9843.461734489936,260.0321565261604,260.0321565261604,0.9703746442564698,0.5611741037377606,0.5611741037377606,0.1268265189121708,0.43434758482558977,0.9261815703531361
W311*-GFP+SUR,combined,486.5795776944514,9838.990016749705,258.3914316558254,258.3914316558254,0.9699338195112291,0.5576332635551815,0.5576332635551815,0.1349816885795785,0.422651574975603,0.901241570343521
W311*-GFP+SUR,combined,486.8917758310296,9839.705060644155,253.81721883712737,253.81721883712737,0.9700043089877386,0.5477616776208458,0.5477616776208458,0.13945258395194843,0.4083090936688974,0.8706583638897794
W311*-GFP+SUR,combined,487.20396955713983,9838.812774612896,257.01471230122047,257.01471230122047,0.9699163468699884,0.5546621723630769,0.5546621723630769,0.14396021957297228,0.41070195279010463,0.8757607797795867
W311*-GFP+SUR,combined,487.51615886347145,9841.93238564238,268.28202109523863,268.28202109523863,0.9702238800859044,0.5789780954338593,0.5789780954338593,0.16914790981255062,0.40983018562130863,0.8739018660579828
W311*-GFP+SUR,combined,487.82834374071285,9828.08053753405,259.06564930553304,259.06564930553304,0.9688583561937031,0.5590882893118164,0.5590882893118164,0.15743780371283453,0.40165048559898187,0.8564598733397817
W311*-GFP+SUR,combined,488.1405241795531,9847.560934059347,263.88599536697996,263.88599536697996,0.9707787459263088,0.569491054173193,0.569491054173193,0.15611361310355748,0.41337744106963553,0.8814658602790958
W311*-GFP+SUR,combined,488.4527001706804,9847.441375507964,269.86304332442035,269.86304332442035,0.9707669597691726,0.5823900916434944,0.5823900916434944,0.1637016191959874,0.418688472447507,0.8927908441252175
W311*-GFP+SUR,combined,488.7648717047839,9830.363211027427,263.8411317250499,263.8411317250499,0.9690833835813069,0.5693942341706716,0.5693942341706716,0.16254625192575836,0.40684798224491325,0.8675427612701171
W311*-GFP+SUR,combined,489.0770387725521,9830.0339857794,262.69157216230394,262.69157216230394,0.9690509283494432,0.566913375395606,0.566913375395606,0.1763388957453769,0.3905744796502292,0.8328419393596131
W311*-GFP+SUR,combined,489.3892013646733,9837.785396787305,267.93816014715765,267.93816014715765,0.96981506731825,0.5782360108319867,0.5782360108319867,0.1777765880066405,0.4004594228253462,0.8539201092692205
W311*-GFP+SUR,combined,489.7013594718361,9839.939695213656,270.1816090803262,270.1816090803262,0.9700274394110643,0.5830775868169386,0.5830775868169386,0.16541921464956427,0.4176583721673743,0.8905943086121729
W311*-GFP+SUR,combined,490.01351308472897,9838.780979222045,271.1352456320752,271.1352456320752,0.9699132124603754,0.5851356251163882,0.5851356251163882,0.1899128599456266,0.3952227651707616,0.842753716317197
W311*-GFP+SUR,combined,490.32566219404026,9841.837663487504,271.6728853502483,271.6728853502483,0.9702145423163453,0.5862959027182442,0.5862959027182442,0.19979132154029697,0.38650458117794717,0.8241634866873148
W311*-GFP+SUR,combined,490.6378067904581,9830.562449041836,271.9117671880316,271.9117671880316,0.9691030245899854,0.5868114324242933,0.5868114324242933,0.20696381794171825,0.3798476144825751,0.8099684961242062
W311*-GFP+SUR,combined,490.949946864671,9831.682761899134,273.8498618695686,273.8498618695686,0.969213465735558,0.5909940249174684,0.5909940249174684,0.21016137449795277,0.38083265041951564,0.812068938633392
W311*-GFP+SUR,combined,491.2620824073671,9839.633061032055,282.1432769033229,282.1432769033229,0.969997211220727,0.6088920026547877,0.6088920026547877,0.21396444403257991,0.3949275586222078,0.8421242322950218
W311*-GFP+SUR,combined,491.57421340923446,9836.597353667785,281.4003237618399,281.4003237618399,0.9696979492808601,0.6072886391752061,0.6072886391752061,0.22442745290669688,0.3828611862685093,0.8163944893761065
W311*-GFP+SUR,combined,491.8863398609614,9842.532365779836,284.589657629635,284.589657629635,0.9702830265049336,0.614171524733248,0.614171524733248,0.2239763306822154,0.3901951940510326,0.8320331692774282
W311*-GFP+SUR,combined,492.19846175323596,9836.59988939615,285.0792253474689,285.0792253474689,0.9696981992545559,0.6152280583902565,0.6152280583902565,0.2378201978748638,0.3774078605153927,0.8047660839558327
W311*-GFP+SUR,combined,492.510579076746,9844.663402218908,291.19887827086893,291.19887827086893,0.9704931054164223,0.6284348509283544,0.6284348509283544,0.24389460875022612,0.38454024217812827,0.8199748261695207
W311*-GFP+SUR,combined,492.8226918221798,9852.038035062145,297.349411925626,297.349411925626,0.9712201013569565,0.6417082870192095,0.6417082870192095,0.2567864264608534,0.38492186055835603,0.8207885705600113
W311*-GFP+SUR,combined,493.13479998022524,9843.832367791952,292.16878266730623,292.16878266730623,0.9704111815203201,0.6305279967825181,0.6305279967825181,0.25578790312504174,0.3747400936574764,0.7990774682385539
W311*-GFP+SUR,combined,493.44690354157,9837.547241230026,287.3954892806556,287.3954892806556,0.969791589793736,0.6202267760646046,0.6202267760646046,0.2677142676437191,0.35251250842088555,0.7516804513819955
W311*-GFP+SUR,combined,493.7590024969023,9856.63169413163,292.10250437486116,292.10250437486116,0.9716729471550734,0.6303849619292253,0.6303849619292253,0.28909177221513105,0.3412931897140943,0.7277569242779579
W311*-GFP+SUR,combined,494.07109683690993,9847.922377995237,296.1599202667801,296.1599202667801,0.970814377296671,0.6391412509861516,0.6391412509861516,0.2942872328161424,0.3448540181700092,0.7353498609173587
W311*-GFP+SUR,combined,494.3831865522807,9850.348256452733,297.1795180068832,297.1795180068832,0.9710535219196397,0.6413416397981324,0.6413416397981324,0.30360000250673247,0.33774163729139994,0.7201837673986273
W311*-GFP+SUR,combined,494.69527163370213,9859.77621971361,305.55875410575993,305.55875410575993,0.9719829364632329,0.6594248275492642,0.6594248275492642,0.3103037526971504,0.34912107485211386,0.7444487241243555
W311*-GFP+SUR,combined,495.0073520718626,9863.367928772293,302.69038126604414,302.69038126604414,0.9723370093995739,0.6532346063896312,0.6532346063896312,0.3221635884282382,0.33107101796139293,0.7059596646244063
W311*-GFP+SUR,combined,495.319427857449,9859.587418428657,304.5908212373736,304.5908212373736,0.9719643243139032,0.6573359364399818,0.6573359364399818,0.3402212173487197,0.3171147190912621,0.6761999347319381
W311*-GFP+SUR,combined,495.63149898114995,9870.874079622528,309.72709971743257,309.72709971743257,0.9730769704678951,0.6684205134826856,0.6684205134826856,0.36641810338592995,0.30200241009675566,0.6439751853257358
